Data;Vencimento;Comanda;Categoria;Descrição;Realizado;Valor
11/09/2023;11/09/2023;12979;Pagamento;Ton visa e master crédito 1x;Não;R$ 170,00
;;;;;;
11/09/2023;11/09/2023;12976;Pagamento;Permuta;Não;R$ 1.596,20
07/09/2023;07/09/2023;12963;Pagamento;Link mercado pago - 2x antec.;Não;R$ 200,00
;;;;;;
;;;;;;
07/09/2023;07/09/2023;12962;Pagamento;transferência bancaria;Sim;R$ 125,00
07/09/2023;07/09/2023;12961;Pagamento;transferência bancaria;Sim;R$ 125,00
07/07/2023;07/09/2023;12654;Pagamento;Ton visa/master parcelado - 3/4;Não;R$ 50,00
;;;;;;
07/07/2023;07/09/2023;12653;Pagamento;Ton visa/master parcelado - 3/4;Não;R$ 50,00
;;;;;;
06/09/2023;06/09/2023;12960;Pagamento;Ton visa e master crédito 1x;Não;R$ 159,00
;;;;;;
05/09/2023;05/09/2023;12958;Pagamento;transferência bancaria;Sim;R$ 95,00
05/09/2023;05/09/2023;12957;Pagamento;transferência bancaria;Sim;R$ 180,00
05/09/2023;05/09/2023;12956;Pagamento;Permuta XporY;Não;R$ 250,00
;;;;;;
04/09/2023;04/09/2023;12954;Pagamento;Point Pro Débito;Sim;R$ 170,00
;;;;;;
04/09/2023;04/09/2023;12953;Pagamento;Point Pro Crédito 1x;Sim;R$ 95,00
;;;;;;
04/09/2023;04/09/2023;12952;Pagamento;Point Pro Crédito 1x;Sim;R$ 115,00
;;;;;;
04/09/2023;04/09/2023;12951;Pagamento;transferência bancaria;Sim;R$ 92,40
04/09/2023;04/09/2023;12950;Pagamento;Point Pro Débito;Sim;R$ 145,00
;;;;;;
04/09/2023;04/09/2023;12949;Pagamento;Point Pro Débito;Sim;R$ 145,00
;;;;;;
;;;;;;
02/09/2023;02/09/2023;12948;Pagamento;Permute;Não;R$ 221,00
;;;;;;
02/09/2023;02/09/2023;12947;Pagamento;Ton visa e master crédito 1x;Não;R$ 100,00
;;;;;;
02/09/2023;02/09/2023;12946;Pagamento;Link mercado pago - 3x antec.;Não;R$ 432,55
;;;;;;
;;;;;;
02/09/2023;02/09/2023;12945;Pagamento;Link mercado pago - 3x antec.;Não;R$ 252,55
;;;;;;
;;;;;;
02/09/2023;02/09/2023;12944;Pagamento;Ton visa e master débito;Não;R$ 132,00
;;;;;;
02/09/2023;02/09/2023;12943;Pagamento;Link mercado pago - 3x antec.;Não;R$ 252,55
;;;;;;
;;;;;;
02/09/2023;02/09/2023;12939;Pagamento;Dinheiro;Sim;R$ 400,00
01/09/2023;01/09/2023;12935;Pagamento;Point Pro Débito;Sim;R$ 305,00
;;;;;;
01/07/2023;01/09/2023;12627;Pagamento;Ton visa/master parcelado - 3/4;Não;R$ 58,75
;;;;;;
01/07/2023;01/09/2023;12626;Pagamento;Ton visa/master parcelado - 3/4;Não;R$ 58,75
;;;;;;
01/04/2023;01/09/2023;12297;Pagamento;Rede Crédito parcelado MV - 6/6;Não;R$ 52,00
;;;;;;
01/04/2023;01/09/2023;12296;Pagamento;Rede Crédito parcelado MV - 6/6;Não;R$ 52,00
;;;;;;
;;;;;;
31/08/2023;31/08/2023;12930;Pagamento;Point Pro Crédito 1x;Sim;R$ 457,00
;;;;;;
31/07/2023;31/08/2023;12780;Pagamento;Ton Amex Crédito 2x - 2/2;Não;R$ 528,00
;;;;;;
30/08/2023;30/08/2023;12927;Pagamento;Ton visa e master crédito 1x;Não;R$ 70,00
;;;;;;
30/08/2023;30/08/2023;12925;Pagamento;Ton visa/master parcelado - 1/2;Não;R$ 135,00
;;;;;;
30/08/2023;30/08/2023;12924;Pagamento;transferência bancaria;Sim;R$ 70,00
29/08/2023;29/08/2023;12920;Pagamento;transferência bancaria;Sim;R$ 145,00
29/08/2023;29/08/2023;12919;Pagamento;transferência bancaria;Sim;R$ 145,00
29/08/2023;29/08/2023;12918;Pagamento;transferência bancaria;Sim;R$ 44,00
29/08/2023;29/08/2023;12917;Pagamento;Ton visa e master débito;Não;R$ 214,00
;;;;;;
29/08/2023;29/08/2023;12916;Pagamento;Link mercado pago - 2x antec.;Não;R$ 250,00
;;;;;;
;;;;;;
28/08/2023;28/08/2023;12915;Pagamento;transferência bancaria;Sim;R$ 125,00
28/08/2023;28/08/2023;12914;Pagamento;transferência bancaria;Sim;R$ 125,00
26/08/2023;26/08/2023;12913;Pagamento;Ton visa e master débito;Não;R$ 60,00
;;;;;;
26/08/2023;26/08/2023;12912;Pagamento;Ton visa e master débito;Não;R$ 188,10
;;;;;;
26/08/2023;26/08/2023;12911;Pagamento;Ton visa e master débito;Não;R$ 166,00
;;;;;;
26/08/2023;26/08/2023;12910;Pagamento;Ton visa e master crédito 1x;Não;R$ 148,20
;;;;;;
25/08/2023;25/08/2023;12898;Pagamento;Link mercado pago - 3x antec.;Não;R$ 148,00
;;;;;;
;;;;;;
24/08/2023;24/08/2023;12895;Pagamento;Link mercado pago - 3x antec.;Não;R$ 250,00
;;;;;;
;;;;;;
;;;;;;
23/08/2023;23/08/2023;12894;Pagamento;Dinheiro;Sim;R$ 215,00
23/08/2023;23/08/2023;12892;Pagamento;Ton visa e master crédito 1x;Não;R$ 132,00
;;;;;;
22/08/2023;22/08/2023;12890;Pagamento;Ton visa e master débito;Não;R$ 800,00
;;;;;;
;;;;;;
;;;;;;
19/08/2023;19/08/2023;12887;Pagamento;Ton visa e master débito;Não;R$ 218,70
;;;;;;
19/08/2023;19/08/2023;12886;Pagamento;Ton visa e master débito;Não;R$ 128,70
;;;;;;
19/08/2023;19/08/2023;12883;Pagamento;Ton visa e master débito;Não;R$ 147,00
;;;;;;
19/08/2023;19/08/2023;12882;Pagamento;Ton visa e master débito;Não;R$ 147,00
;;;;;;
19/08/2023;19/08/2023;12877;Pagamento;Ton visa e master crédito 1x;Não;R$ 150,00
;;;;;;
18/08/2023;18/08/2023;12876;Pagamento;Jmps;Sim;R$ 171,00
18/08/2023;18/08/2023;12875;Pagamento;Jmps;Sim;R$ 325,00
18/08/2023;18/08/2023;12874;Pagamento;Jmps;Sim;R$ 300,00
18/08/2023;18/08/2023;12870;Pagamento;Link mercado pago;Não;R$ 364,00
;;;;;;
;;;;;;
18/08/2023;18/08/2023;12869;Pagamento;Link mercado pago;Não;R$ 156,00
;;;;;;
;;;;;;
18/08/2023;18/08/2023;12868;Pagamento;transferência bancaria;Sim;R$ 100,00
18/08/2023;18/08/2023;12864;Pagamento;Dinheiro;Sim;R$ 70,00
18/08/2023;18/08/2023;12862;Pagamento;Ton visa e master crédito 1x;Não;R$ 143,00
;;;;;;
17/08/2023;17/08/2023;12861;Pagamento;Ton visa e master crédito 1x;Não;R$ 165,00
;;;;;;
17/08/2023;17/08/2023;12860;Pagamento;Dinheiro;Sim;R$ 70,00
17/08/2023;17/08/2023;12859;Pagamento;Ton visa e master débito;Não;R$ 200,00
;;;;;;
;;;;;;
16/08/2023;16/08/2023;12858;Pagamento;Link mercado pago - 3x antec.;Não;R$ 150,00
;;;;;;
;;;;;;
16/08/2023;16/08/2023;12856;Pagamento;Ton visa e master débito;Não;R$ 422,00
;;;;;;
16/08/2023;16/08/2023;12854;Pagamento;Ton visa e master crédito 1x;Não;R$ 143,00
;;;;;;
;;;;;;
15/08/2023;15/08/2023;12851;Pagamento;Ton visa e master crédito 1x;Não;R$ 150,00
;;;;;;
15/08/2023;15/08/2023;12849;Pagamento;Dinheiro;Sim;R$ 10,00
15/08/2023;15/08/2023;12848;Pagamento;Ton visa e master crédito 1x;Não;R$ 100,00
;;;;;;
14/08/2023;14/08/2023;12846;Pagamento;Link mercado pago;Não;R$ 280,80
;;;;;;
;;;;;;
14/08/2023;14/08/2023;12845;Pagamento;Link mercado pago;Não;R$ 280,80
;;;;;;
;;;;;;
14/08/2023;14/08/2023;12844;Pagamento;Link mercado pago;Não;R$ 213,00
;;;;;;
;;;;;;
14/08/2023;14/08/2023;12843;Pagamento;Dinheiro;Sim;R$ 100,00
14/08/2023;14/08/2023;12842;Pagamento;Point Pro Crédito 1x;Sim;R$ 132,00
;;;;;;
12/08/2023;12/08/2023;12841;Pagamento;Link mercado pago;Não;R$ 387,00
;;;;;;
;;;;;;
12/08/2023;12/08/2023;12840;Pagamento;Link mercado pago;Não;R$ 387,00
;;;;;;
;;;;;;
12/08/2023;12/08/2023;12839;Pagamento;Dinheiro;Sim;R$ 180,00
12/08/2023;12/08/2023;12838;Pagamento;Point Pro Crédito 1x;Sim;R$ 229,90
;;;;;;
12/08/2023;12/08/2023;12837;Pagamento;Point Pro Crédito 1x;Sim;R$ 217,80
;;;;;;
12/08/2023;12/08/2023;12834;Pagamento;Point Pro Crédito 1x;Sim;R$ 160,00
;;;;;;
;;;;;;
11/08/2023;11/08/2023;12832;Pagamento;Point Pro Crédito 1x;Sim;R$ 300,00
;;;;;;
11/08/2023;11/08/2023;12830;Pagamento;Link mercado pago - 2x antec.;Não;R$ 147,00
;;;;;;
;;;;;;
11/08/2023;11/08/2023;12829;Pagamento;Link mercado pago - 2x antec.;Não;R$ 147,00
;;;;;;
;;;;;;
11/08/2023;11/08/2023;12828;Pagamento;Link mercado pago - 2x antec.;Não;R$ 220,00
;;;;;;
;;;;;;
10/08/2023;10/08/2023;12825;Pagamento;Permuta XporY;Não;R$ 300,00
10/08/2023;10/08/2023;12824;Pagamento;Permuta XporY;Não;R$ 300,00
10/08/2023;10/08/2023;12823;Pagamento;transferência bancaria;Sim;R$ 70,00
10/08/2023;10/08/2023;12822;Pagamento;transferência bancaria;Sim;R$ 132,00
10/08/2023;10/08/2023;12821;Pagamento;transferência bancaria;Sim;R$ 250,00
10/06/2023;10/08/2023;12549;Pagamento;Ton visa/master parcelado - 3/3;Não;R$ 98,00
;;;;;;
10/06/2023;10/08/2023;12547;Pagamento;Ton visa/master parcelado - 3/3;Não;R$ 93,00
;;;;;;
09/08/2023;09/08/2023;12820;Pagamento;Link mercado pago;Não;R$ 250,00
;;;;;;
;;;;;;
08/08/2023;08/08/2023;12816;Pagamento;Dinheiro;Sim;R$ 132,00
08/08/2023;08/08/2023;12815;Pagamento;Ton visa e master crédito 1x;Não;R$ 70,00
;;;;;;
07/08/2023;07/08/2023;12813;Pagamento;transferência bancaria;Sim;R$ 165,00
07/08/2023;07/08/2023;12812;Pagamento;transferência bancaria;Sim;R$ 143,00
07/08/2023;07/08/2023;12808;Pagamento;Ton visa e master crédito 1x;Não;R$ 143,00
;;;;;;
07/07/2023;07/08/2023;12654;Pagamento;Ton visa/master parcelado - 2/4;Não;R$ 50,00
;;;;;;
07/07/2023;07/08/2023;12653;Pagamento;Ton visa/master parcelado - 2/4;Não;R$ 50,00
;;;;;;
;;;;;;
;;;;;;
;;;;;;
05/08/2023;05/08/2023;12810;Pagamento;Ton visa e master crédito 1x;Não;R$ 63,00
;;;;;;
05/08/2023;05/08/2023;12809;Pagamento;Ton visa e master crédito 1x;Não;R$ 231,00
;;;;;;
05/08/2023;05/08/2023;12807;Pagamento;Ton visa e master crédito 1x;Não;R$ 242,00
;;;;;;
05/08/2023;05/08/2023;12806;Pagamento;Ton visa e master crédito 1x;Não;R$ 242,00
;;;;;;
05/08/2023;05/08/2023;12805;Pagamento;transferência bancaria;Sim;R$ 130,00
05/08/2023;05/08/2023;12804;Pagamento;Ton visa e master crédito 1x;Não;R$ 143,00
;;;;;;
05/08/2023;05/08/2023;12803;Pagamento;Ton visa e master crédito 1x;Não;R$ 143,00
;;;;;;
05/08/2023;05/08/2023;12802;Pagamento;Ton Amex Crédito 1x;Não;R$ 143,00
;;;;;;
05/08/2023;05/08/2023;12796;Pagamento;Ton visa e master crédito 1x;Não;R$ 369,90
;;;;;;
05/08/2023;05/08/2023;12792;Pagamento;Ton visa e master crédito 1x;Não;R$ 160,00
;;;;;;
05/08/2023;05/08/2023;12791;Pagamento;Ton visa e master crédito 1x;Não;R$ 369,90
;;;;;;
04/08/2023;04/08/2023;12801;Pagamento;transferência bancaria;Sim;R$ 35,85
04/08/2023;04/08/2023;12801;Pagamento;Ton visa e master crédito 1x;Não;R$ 100,00
;;;;;;
04/08/2023;04/08/2023;12800;Pagamento;transferência bancaria;Sim;R$ 135,85
04/08/2023;04/08/2023;12790;Pagamento;transferência bancaria;Sim;R$ 278,00
03/08/2023;03/08/2023;12788;Pagamento;Ton visa e master débito;Não;R$ 143,00
;;;;;;
03/08/2023;03/08/2023;12787;Pagamento;Ton visa e master débito;Não;R$ 160,00
;;;;;;
02/08/2023;02/08/2023;12786;Pagamento;Ton visa e master crédito 1x;Não;R$ 132,00
;;;;;;
01/08/2023;01/08/2023;12783;Pagamento;Link mercado pago - 2x antec.;Não;R$ 250,00
;;;;;;
;;;;;;
01/07/2023;01/08/2023;12627;Pagamento;Ton visa/master parcelado - 2/4;Não;R$ 58,75
;;;;;;
01/07/2023;01/08/2023;12626;Pagamento;Ton visa/master parcelado - 2/4;Não;R$ 58,75
;;;;;;
01/04/2023;01/08/2023;12297;Pagamento;Rede Crédito parcelado MV - 5/6;Não;R$ 52,00
;;;;;;
01/04/2023;01/08/2023;12296;Pagamento;Rede Crédito parcelado MV - 5/6;Não;R$ 52,00
;;;;;;
31/07/2023;31/07/2023;12782;Pagamento;transferência bancaria;Sim;R$ 551,00
31/07/2023;31/07/2023;12780;Pagamento;Ton Amex Crédito 2x - 1/2;Não;R$ 528,00
;;;;;;
31/07/2023;31/07/2023;12778;Pagamento;Ton visa e master crédito 1x;Não;R$ 42,00
;;;;;;
29/07/2023;29/07/2023;12775;Pagamento;Ton visa e master crédito 1x;Não;R$ 75,00
;;;;;;
29/07/2023;29/07/2023;12774;Pagamento;Ton visa e master crédito 1x;Não;R$ 143,00
;;;;;;
29/07/2023;29/07/2023;12773;Pagamento;transferência bancaria;Sim;R$ 132,00
28/07/2023;28/07/2023;12770;Pagamento;Ton visa e master crédito 1x;Não;R$ 130,00
;;;;;;
28/07/2023;28/07/2023;12767;Pagamento;transferência bancaria;Sim;R$ 182,00
28/07/2023;28/07/2023;12766;Pagamento;transferência bancaria;Sim;R$ 182,00
28/07/2023;28/07/2023;12764;Pagamento;Ton visa e master crédito 1x;Não;R$ 128,50
;;;;;;
28/07/2023;28/07/2023;12763;Pagamento;Ton visa e master crédito 1x;Não;R$ 128,50
;;;;;;
28/07/2023;28/07/2023;12759;Pagamento;transferência bancaria;Sim;R$ 512,00
28/07/2023;28/07/2023;12758;Pagamento;transferência bancaria;Sim;R$ 144,00
28/07/2023;28/07/2023;12757;Pagamento;transferência bancaria;Sim;R$ 144,00
27/07/2023;27/07/2023;12755;Pagamento;Ton visa e master crédito 1x;Não;R$ 119,00
;;;;;;
26/06/2023;26/07/2023;12603;Pagamento;Ton visa/master parcelado - 2/2;Não;R$ 153,00
;;;;;;
25/07/2023;25/07/2023;12745;Pagamento;transferência bancaria;Sim;R$ 143,00
25/07/2023;25/07/2023;12743;Pagamento;Ton visa e master crédito 1x;Não;R$ 457,00
;;;;;;
25/07/2023;25/07/2023;12726;Pagamento;Ton visa e master crédito 1x;Não;R$ 90,00
;;;;;;
;;;;;;
;;;;;;
24/07/2023;24/07/2023;12742;Pagamento;transferência bancaria;Sim;R$ 180,00
24/07/2023;24/07/2023;12741;Pagamento;transferência bancaria;Sim;R$ 180,00
24/07/2023;24/07/2023;12740;Pagamento;transferência bancaria;Sim;R$ 182,00
24/07/2023;24/07/2023;12739;Pagamento;transferência bancaria;Sim;R$ 182,00
24/07/2023;24/07/2023;12738;Pagamento;Ton visa e master débito;Não;R$ 160,00
;;;;;;
24/07/2023;24/07/2023;12736;Pagamento;Dinheiro;Sim;R$ 200,00
22/07/2023;22/07/2023;12732;Pagamento;Ton visa e master crédito 1x;Não;R$ 143,00
;;;;;;
22/07/2023;22/07/2023;12728;Pagamento;Ton visa e master débito;Não;R$ 44,00
;;;;;;
21/07/2023;21/07/2023;12724;Pagamento;Ton visa e master crédito 1x;Não;R$ 187,00
;;;;;;
21/07/2023;21/07/2023;12723;Pagamento;Ton visa e master crédito 1x;Não;R$ 242,00
;;;;;;
21/07/2023;21/07/2023;12722;Pagamento;Ton visa e master crédito 1x;Não;R$ 242,00
;;;;;;
;;;;;;
20/07/2023;20/07/2023;12718;Pagamento;Jmps;Sim;R$ 264,00
20/07/2023;20/07/2023;12717;Pagamento;Jmps;Sim;R$ 984,00
19/07/2023;19/07/2023;12711;Pagamento;Ton visa e master crédito 1x;Não;R$ 80,00
;;;;;;
19/07/2023;19/07/2023;12710;Pagamento;transferência bancaria;Sim;R$ 250,00
19/07/2023;19/07/2023;12709;Pagamento;transferência bancaria;Sim;R$ 250,00
19/07/2023;19/07/2023;12708;Pagamento;Ton visa e master débito;Não;R$ 160,00
;;;;;;
;;;;;;
18/07/2023;18/07/2023;12701;Pagamento;Ton visa e master débito;Não;R$ 143,00
;;;;;;
18/07/2023;18/07/2023;12690;Pagamento;transferência bancaria;Sim;R$ 639,00
17/07/2023;17/07/2023;12700;Pagamento;Link mercado pago - 3x antec.;Não;R$ 411,00
;;;;;;
;;;;;;
17/07/2023;17/07/2023;12699;Pagamento;Link mercado pago - 3x antec.;Não;R$ 411,00
;;;;;;
;;;;;;
17/07/2023;17/07/2023;12689;Pagamento;transferência bancaria;Sim;R$ 250,00
17/07/2023;17/07/2023;12688;Pagamento;transferência bancaria;Sim;R$ 332,50
17/05/2023;17/07/2023;12473;Pagamento;Ton visa/master parcelado - 3/3;Não;R$ 83,33
;;;;;;
16/06/2023;16/07/2023;12571;Pagamento;Ton Amex Crédito 2x - 2/2;Não;R$ 100,00
;;;;;;
15/07/2023;15/07/2023;12698;Pagamento;Ton visa e master crédito 1x;Não;R$ 150,00
;;;;;;
14/07/2023;14/07/2023;12685;Pagamento;Ton visa e master débito;Não;R$ 800,00
;;;;;;
14/07/2023;14/07/2023;12684;Pagamento;Dinheiro;Sim;R$ 200,00
14/07/2023;14/07/2023;12681;Pagamento;Ton visa e master débito;Não;R$ 145,00
;;;;;;
14/07/2023;14/07/2023;12678;Pagamento;Ton visa e master débito;Não;R$ 422,00
;;;;;;
12/07/2023;12/07/2023;12673;Pagamento;Link mercado pago - 3x antec.;Não;R$ 536,00
;;;;;;
;;;;;;
12/07/2023;12/07/2023;12672;Pagamento;Link mercado pago;Não;R$ 588,00
;;;;;;
;;;;;;
11/07/2023;11/07/2023;12669;Pagamento;Point Pro Crédito 1x;Sim;R$ 250,00
;;;;;;
10/07/2023;10/07/2023;12667;Pagamento;Point Pro Crédito 1x;Sim;R$ 143,00
;;;;;;
10/07/2023;10/07/2023;12666;Pagamento;Point Pro Crédito 1x;Sim;R$ 143,00
;;;;;;
10/06/2023;10/07/2023;12549;Pagamento;Ton visa/master parcelado - 2/3;Não;R$ 98,00
;;;;;;
10/06/2023;10/07/2023;12547;Pagamento;Ton visa/master parcelado - 2/3;Não;R$ 93,00
;;;;;;
;;;;;;
08/07/2023;08/07/2023;12664;Pagamento;Point Pro Débito;Sim;R$ 149,00
;;;;;;
08/07/2023;08/07/2023;12662;Pagamento;Ton visa e master crédito 1x;Não;R$ 143,00
;;;;;;
08/07/2023;08/07/2023;12661;Pagamento;Ton Amex Crédito 1x;Não;R$ 143,00
;;;;;;
08/07/2023;08/07/2023;12660;Pagamento;transferência bancaria;Sim;R$ 200,00
07/07/2023;07/07/2023;12657;Pagamento;Ton visa e master débito;Não;R$ 70,00
;;;;;;
07/07/2023;07/07/2023;12654;Pagamento;Ton visa/master parcelado - 1/4;Não;R$ 50,00
;;;;;;
07/07/2023;07/07/2023;12653;Pagamento;Ton visa/master parcelado - 1/4;Não;R$ 50,00
;;;;;;
07/07/2023;07/07/2023;12652;Pagamento;Ton visa e master crédito 1x;Não;R$ 143,00
;;;;;;
;;;;;;
;;;;;;
05/07/2023;05/07/2023;12648;Pagamento;Ton visa e master crédito 1x;Não;R$ 149,00
;;;;;;
04/07/2023;04/07/2023;12643;Pagamento;Ton visa e master débito;Não;R$ 118,00
;;;;;;
04/07/2023;04/07/2023;12642;Pagamento;Jmps;Sim;R$ 393,00
04/07/2023;04/07/2023;12641;Pagamento;Jmps;Sim;R$ 379,00
04/07/2023;04/07/2023;12640;Pagamento;Jmps;Sim;R$ 393,00
04/07/2023;04/07/2023;12639;Pagamento;Jmps;Sim;R$ 379,00
04/07/2023;04/07/2023;12629;Pagamento;transferência bancaria;Sim;R$ 150,00
04/07/2023;04/07/2023;12629;Pagamento;Ton visa e master crédito 1x;Não;R$ 92,00
;;;;;;
03/07/2023;03/07/2023;12638;Pagamento;Ton visa e master crédito 1x;Não;R$ 242,00
;;;;;;
03/06/2023;03/07/2023;12519;Pagamento;Ton Amex Crédito 2x - 2/2;Não;R$ 147,00
;;;;;;
03/06/2023;03/07/2023;12516;Pagamento;Ton Amex Crédito 2x - 2/2;Não;R$ 147,00
;;;;;;
01/07/2023;01/07/2023;12627;Pagamento;Ton visa/master parcelado - 1/4;Não;R$ 58,75
;;;;;;
01/07/2023;01/07/2023;12626;Pagamento;Ton visa/master parcelado - 1/4;Não;R$ 58,75
;;;;;;
01/07/2023;01/07/2023;12621;Pagamento;Ton visa e master débito;Não;R$ 143,00
;;;;;;
01/07/2023;01/07/2023;12620;Pagamento;Ton visa e master débito;Não;R$ 143,00
;;;;;;
01/04/2023;01/07/2023;12297;Pagamento;Rede Crédito parcelado MV - 4/6;Não;R$ 52,00
;;;;;;
01/04/2023;01/07/2023;12296;Pagamento;Rede Crédito parcelado MV - 4/6;Não;R$ 52,00
;;;;;;
;;;;;;
30/06/2023;30/06/2023;12616;Pagamento;Link mercado pago;Não;R$ 143,00
;;;;;;
;;;;;;
29/06/2023;29/06/2023;12612;Pagamento;transferência bancaria;Sim;R$ 250,00
29/06/2023;29/06/2023;12611;Pagamento;transferência bancaria;Sim;R$ 250,00
27/06/2023;27/06/2023;12610;Pagamento;Ton visa e master crédito 1x;Não;R$ 107,00
;;;;;;
27/06/2023;27/06/2023;12606;Pagamento;Ton visa e master crédito 1x;Não;R$ 200,00
;;;;;;
26/06/2023;26/06/2023;12603;Pagamento;Ton visa/master parcelado - 1/2;Não;R$ 153,00
;;;;;;
24/06/2023;24/06/2023;12598;Pagamento;Ton visa e master crédito 1x;Não;R$ 243,00
;;;;;;
23/06/2023;23/06/2023;12595;Pagamento;transferência bancaria;Sim;R$ 143,00
23/06/2023;23/06/2023;12594;Pagamento;transferência bancaria;Sim;R$ 135,00
23/06/2023;23/06/2023;12585;Pagamento;Permute;Não;R$ 300,00
;;;;;;
;;;;;;
22/06/2023;22/06/2023;12583;Pagamento;Dinheiro;Sim;R$ 200,00
22/06/2023;22/06/2023;12582;Pagamento;Ton visa e master crédito 1x;Não;R$ 143,00
;;;;;;
;;;;;;
;;;;;;
;;;;;;
20/06/2023;20/06/2023;12578;Pagamento;Ton visa e master crédito 1x;Não;R$ 250,00
;;;;;;
20/06/2023;20/06/2023;12577;Pagamento;Ton visa e master crédito 1x;Não;R$ 250,00
;;;;;;
20/05/2023;20/06/2023;12487;Pagamento;Point Pro Crédito 2x - 2/2;Sim;R$ 35,00
;;;;;;
20/05/2023;20/06/2023;12486;Pagamento;Point Pro Crédito 2x - 2/2;Sim;R$ 35,00
;;;;;;
20/05/2023;20/06/2023;12485;Pagamento;Point Pro Crédito 2x - 2/2;Sim;R$ 51,25
;;;;;;
20/05/2023;20/06/2023;12484;Pagamento;Point Pro Crédito 2x - 2/2;Sim;R$ 51,25
;;;;;;
17/05/2023;17/06/2023;12473;Pagamento;Ton visa/master parcelado - 2/3;Não;R$ 83,33
;;;;;;
16/06/2023;16/06/2023;12572;Pagamento;transferência bancaria;Sim;R$ 200,00
16/06/2023;16/06/2023;12571;Pagamento;Ton Amex Crédito 2x - 1/2;Não;R$ 100,00
;;;;;;
;;;;;;
14/06/2023;14/06/2023;12564;Pagamento;transferência bancaria;Sim;R$ 45,00
13/06/2023;13/06/2023;12562;Pagamento;Link mercado pago - 3x antec.;Não;R$ 250,00
;;;;;;
;;;;;;
;;;;;;
10/06/2023;10/06/2023;12556;Pagamento;Dinheiro;Sim;R$ 150,00
10/06/2023;10/06/2023;12549;Pagamento;Ton visa/master parcelado - 1/3;Não;R$ 98,00
;;;;;;
10/06/2023;10/06/2023;12547;Pagamento;Ton visa/master parcelado - 1/3;Não;R$ 93,00
;;;;;;
10/09/2022;10/06/2023;11346;Pagamento;Rede Crédito parcelado MV - 10/10;Não;R$ 237,60
;;;;;;
09/06/2023;09/06/2023;12546;Pagamento;transferência bancaria;Sim;R$ 30,80
09/06/2023;09/06/2023;12545;Pagamento;Ton visa e master débito;Não;R$ 132,00
;;;;;;
09/06/2023;09/06/2023;12544;Pagamento;Ton visa e master crédito 1x;Não;R$ 132,00
;;;;;;
09/06/2023;09/06/2023;12543;Pagamento;Link mercado pago;Não;R$ 190,00
;;;;;;
;;;;;;
09/06/2023;09/06/2023;12542;Pagamento;Link mercado pago;Não;R$ 190,00
;;;;;;
;;;;;;
08/06/2023;08/06/2023;12541;Pagamento;Ton visa e master débito;Não;R$ 242,00
;;;;;;
08/06/2023;08/06/2023;12540;Pagamento;Ton visa e master débito;Não;R$ 242,00
;;;;;;
08/06/2023;08/06/2023;12536;Pagamento;Permuta XporY;Não;R$ 300,00
08/06/2023;08/06/2023;12535;Pagamento;Permuta XporY;Não;R$ 300,00
08/06/2023;08/06/2023;12534;Pagamento;Permuta XporY;Não;R$ 300,00
08/06/2023;08/06/2023;12533;Pagamento;transferência bancaria;Sim;R$ 250,00
07/06/2023;07/06/2023;12532;Pagamento;transferência bancaria;Sim;R$ 332,50
07/06/2023;07/06/2023;12531;Pagamento;transferência bancaria;Sim;R$ 332,50
07/06/2023;07/06/2023;12530;Pagamento;Permuta XporY;Não;R$ 300,00
07/06/2023;07/06/2023;12529;Pagamento;Permuta XporY;Não;R$ 300,00
06/06/2023;06/06/2023;12526;Pagamento;transferência bancaria;Sim;R$ 200,00
06/06/2023;06/06/2023;12523;Pagamento;Jmps;Sim;R$ 886,00
05/06/2023;05/06/2023;12522;Pagamento;transferência bancaria;Sim;R$ 411,00
03/06/2023;03/06/2023;12520;Pagamento;Ton Amex Crédito 1x;Não;R$ 528,00
;;;;;;
03/06/2023;03/06/2023;12519;Pagamento;Ton Amex Crédito 2x - 1/2;Não;R$ 147,00
;;;;;;
03/06/2023;03/06/2023;12518;Pagamento;Ton visa e master crédito 1x;Não;R$ 143,00
;;;;;;
03/06/2023;03/06/2023;12517;Pagamento;Ton visa e master crédito 1x;Não;R$ 160,00
;;;;;;
03/06/2023;03/06/2023;12516;Pagamento;Ton Amex Crédito 2x - 1/2;Não;R$ 147,00
;;;;;;
;;;;;;
;;;;;;
01/06/2023;01/06/2023;12514;Pagamento;Ton visa e master débito;Não;R$ 800,00
;;;;;;
01/06/2023;01/06/2023;12513;Pagamento;Ton visa e master débito;Não;R$ 90,00
;;;;;;
01/06/2023;01/06/2023;12510;Pagamento;Ton visa e master crédito 1x;Não;R$ 160,00
;;;;;;
01/04/2023;01/06/2023;12297;Pagamento;Rede Crédito parcelado MV - 3/6;Não;R$ 52,00
;;;;;;
01/04/2023;01/06/2023;12296;Pagamento;Rede Crédito parcelado MV - 3/6;Não;R$ 52,00
;;;;;;
30/05/2023;30/05/2023;12509;Pagamento;Link mercado pago;Não;R$ 152,00
;;;;;;
;;;;;;
30/05/2023;30/05/2023;12508;Pagamento;Link mercado pago;Não;R$ 152,00
;;;;;;
;;;;;;
30/05/2023;30/05/2023;12501;Pagamento;Permuta;Não;R$ 576,50
;;;;;;
26/05/2023;26/05/2023;12500;Pagamento;Ton visa e master débito;Não;R$ 143,00
;;;;;;
26/05/2023;26/05/2023;12499;Pagamento;Point Pro Crédito 1x;Sim;R$ 131,00
;;;;;;
