Data;Vencimento;Comanda;Categoria;Descrição;Realizado;Valor
26/09/2018;27/09/2018;441;Pagamento;Crédito Amex 1x;Não;R$ 119,00
;;;;;;
;;;;;;
29/09/2018;30/09/2018;447;Pagamento;Débito Visa Master;Sim;R$ 80,00
;;;;;;
;;;;;;
29/09/2018;30/09/2018;445;Pagamento;Crédito Amex 1x;Não;R$ 149,00
01/10/2018;02/10/2018;449;Pagamento;Crédito Amex 1x;Não;R$ 119,00
;;;;;;
03/10/2018;04/10/2018;453;Pagamento;Crédito Visa Master 2x - 2x antec.;Sim;R$ 630,00
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
03/10/2018;04/10/2018;451;Pagamento;Crédito Visa Master 1x;Sim;R$ 209,00
;;;;;;
;;;;;;
04/10/2018;05/10/2018;457;Pagamento;Crédito Visa Master 1x;Sim;R$ 119,00
;;;;;;
;;;;;;
05/10/2018;06/10/2018;459;Pagamento;Crédito Visa Master 1x;Sim;R$ 119,00
;;;;;;
06/10/2018;07/10/2018;460;Pagamento;Crédito Visa Master 1x;Sim;R$ 119,00
;;;;;;
;;;;;;
;;;;;;
;;;;;;
09/10/2018;09/10/2018;464;Pagamento;Dinheiro;Sim;R$ 72,25
;;;;;;
11/10/2018;12/10/2018;467;Pagamento;Débito Visa Master;Sim;R$ 250,00
;;;;;;
;;;;;;
;;;;;;
11/10/2018;12/10/2018;466;Pagamento;Débito Visa Master;Sim;R$ 119,00
12/10/2018;13/10/2018;476;Pagamento;Débito Visa Master;Sim;R$ 85,00
;;;;;;
;;;;;;
12/10/2018;13/10/2018;475;Pagamento;Débito Visa Master;Sim;R$ 85,00
;;;;;;
;;;;;;
12/10/2018;12/10/2018;474;Pagamento;Dinheiro;Sim;R$ 151,00
;;;;;;
;;;;;;
12/10/2018;12/10/2018;471;Pagamento;Dinheiro;Sim;R$ 119,00
;;;;;;
12/10/2018;12/10/2018;469;Pagamento;Dinheiro;Sim;R$ 72,25
;;;;;;
;;;;;;
12/10/2018;12/10/2018;468;Pagamento;Dinheiro;Sim;R$ 72,25
;;;;;;
;;;;;;
13/10/2018;14/10/2018;477;Pagamento;Débito Visa Master;Sim;R$ 119,00
;;;;;;
;;;;;;
15/10/2018;16/10/2018;482;Pagamento;Crédito Elo 1x;Sim;R$ 170,00
;;;;;;
15/10/2018;16/10/2018;481;Pagamento;Crédito Elo 1x;Sim;R$ 85,00
;;;;;;
;;;;;;
15/10/2018;16/10/2018;479;Pagamento;Crédito Visa Master 1x;Sim;R$ 120,00
15/10/2018;16/10/2018;478;Pagamento;Crédito Visa Master 1x;Sim;R$ 85,00
16/10/2018;17/10/2018;484;Pagamento;Crédito Visa Master 1x;Sim;R$ 85,00
;;;;;;
16/10/2018;16/10/2018;487;Pagamento;Dinheiro;Sim;R$ 100,00
;;;;;;
;;;;;;
17/10/2018;18/10/2018;490;Pagamento;Crédito Visa Master 1x;Sim;R$ 85,00
;;;;;;
;;;;;;
17/10/2018;18/10/2018;488;Pagamento;Crédito Visa Master 1x;Sim;R$ 85,00
;;;;;;
;;;;;;
18/10/2018;18/10/2018;493;Pagamento;Dinheiro;Sim;R$ 72,25
;;;;;;
;;;;;;
19/10/2018;20/10/2018;497;Pagamento;Crédito Visa Master 1x;Sim;R$ 170,00
;;;;;;
;;;;;;
;;;;;;
19/10/2018;19/10/2018;496;Pagamento;Dinheiro;Sim;R$ 85,00
;;;;;;
;;;;;;
20/10/2018;21/10/2018;504;Pagamento;Crédito Visa Master 1x;Sim;R$ 85,00
;;;;;;
;;;;;;
20/10/2018;21/10/2018;498;Pagamento;Crédito Visa Master 1x;Sim;R$ 85,00
;;;;;;
;;;;;;
;;;;;;
20/10/2018;20/10/2018;501;Pagamento;Dinheiro;Sim;R$ 72,25
;;;;;;
;;;;;;
20/10/2018;20/10/2018;500;Pagamento;Dinheiro;Sim;R$ 72,25
;;;;;;
;;;;;;
;;;;;;
22/10/2018;23/10/2018;508;Pagamento;Crédito Visa Master 1x;Sim;R$ 170,00
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
22/10/2018;23/10/2018;507;Pagamento;Débito Visa Master;Sim;R$ 210,00
;;;;;;
;;;;;;
22/10/2018;23/10/2018;506;Pagamento;Crédito Amex 1x;Não;R$ 119,00
;;;;;;
22/10/2018;23/10/2018;503;Pagamento;Crédito Visa Master 1x;Sim;R$ 200,00
;;;;;;
;;;;;;
24/10/2018;25/10/2018;514;Pagamento;Crédito Visa Master 1x;Sim;R$ 80,00
;;;;;;
24/10/2018;25/10/2018;511;Pagamento;Crédito Visa Master 1x;Sim;R$ 85,00
;;;;;;
25/10/2018;26/10/2018;522;Pagamento;Débito Visa Master;Sim;R$ 500,00
;;;;;;
;;;;;;
;;;;;;
;;;;;;
25/10/2018;26/10/2018;522;Pagamento;Crédito Visa Master 2x - 2x antec.;Sim;R$ 400,00
;;;;;;
;;;;;;
25/10/2018;26/10/2018;517;Pagamento;Débito Visa Master;Sim;R$ 177,65
;;;;;;
;;;;;;
25/10/2018;26/10/2018;516;Pagamento;Crédito Visa Master 3x - 3x antec.;Sim;R$ 750,00
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
25/10/2018;25/10/2018;521;Pagamento;Dinheiro;Sim;R$ 72,25
;;;;;;
25/10/2018;25/10/2018;520;Pagamento;Dinheiro;Sim;R$ 85,00
;;;;;;
;;;;;;
;;;;;;
26/10/2018;27/10/2018;529;Pagamento;Crédito Visa Master 1x;Sim;R$ 120,00
26/10/2018;27/10/2018;527;Pagamento;Crédito Visa Master 1x;Sim;R$ 170,00
;;;;;;
;;;;;;
;;;;;;
26/10/2018;27/10/2018;526;Pagamento;Crédito Visa Master 1x;Sim;R$ 120,00
;;;;;;
;;;;;;
26/10/2018;27/10/2018;524;Pagamento;Débito Elo;Sim;R$ 119,00
;;;;;;
;;;;;;
26/10/2018;27/10/2018;523;Pagamento;Crédito Visa Master 1x;Sim;R$ 170,00
;;;;;;
;;;;;;
;;;;;;
26/10/2018;26/10/2018;525;Pagamento;Dinheiro;Sim;R$ 144,55
27/10/2018;28/10/2018;528;Pagamento;Débito Visa Master;Sim;R$ 85,00
29/10/2018;30/10/2018;531;Pagamento;Crédito Visa Master 1x;Sim;R$ 127,00
;;;;;;
;;;;;;
29/10/2018;29/10/2018;530;Pagamento;Dinheiro;Sim;R$ 120,00
;;;;;;
;;;;;;
31/10/2018;31/10/2018;549;Pagamento;Dinheiro;Sim;R$ 250,00
;;;;;;
;;;;;;
;;;;;;
31/10/2018;31/10/2018;535;Pagamento;Dinheiro;Sim;R$ 72,25
31/10/2018;31/10/2018;533;Pagamento;Dinheiro;Sim;R$ 72,25
;;;;;;
;;;;;;
;;;;;;
01/11/2018;01/11/2018;536;Pagamento;Dinheiro;Sim;R$ 72,25
02/11/2018;03/11/2018;537;Pagamento;Crédito Visa Master 1x;Sim;R$ 217,00
;;;;;;
;;;;;;
03/11/2018;04/11/2018;538;Pagamento;Crédito Visa Master 1x;Sim;R$ 209,00
;;;;;;
;;;;;;
03/11/2018;03/11/2018;539;Pagamento;Dinheiro;Sim;R$ 78,00
;;;;;;
05/11/2018;06/11/2018;544;Pagamento;Débito Visa Master;Sim;R$ 177,65
;;;;;;
;;;;;;
05/11/2018;05/11/2018;543;Pagamento;Dinheiro;Sim;R$ 144,55
;;;;;;
;;;;;;
05/11/2018;05/11/2018;542;Pagamento;Dinheiro;Sim;R$ 144,55
07/11/2018;07/11/2018;610;Pagamento;Dinheiro;Sim;R$ 123,00
08/11/2018;09/11/2018;552;Pagamento;Crédito Visa Master 1x;Sim;R$ 136,00
08/11/2018;09/11/2018;550;Pagamento;Débito Visa Master;Sim;R$ 250,00
;;;;;;
;;;;;;
;;;;;;
08/11/2018;08/11/2018;551;Pagamento;Dinheiro;Sim;R$ 120,00
08/11/2018;08/11/2018;547;Pagamento;Dinheiro;Sim;R$ 85,00
09/11/2018;10/11/2018;621;Pagamento;Crédito Visa Master 3x - 3x antec.;Sim;R$ 800,00
;;;;;;
09/11/2018;10/11/2018;557;Pagamento;Crédito Visa Master 1x;Sim;R$ 80,00
;;;;;;
;;;;;;
;;;;;;
;;;;;;
09/11/2018;10/11/2018;553;Pagamento;Débito Visa Master;Sim;R$ 369,00
;;;;;;
09/11/2018;09/11/2018;556;Pagamento;Dinheiro;Sim;R$ 72,25
;;;;;;
;;;;;;
10/11/2018;11/11/2018;563;Pagamento;Crédito Amex 1x;Não;R$ 119,00
;;;;;;
;;;;;;
;;;;;;
10/11/2018;11/11/2018;562;Pagamento;Crédito Visa Master 1x;Sim;R$ 80,00
10/11/2018;10/11/2018;561;Pagamento;Dinheiro;Sim;R$ 140,00
10/11/2018;10/11/2018;560;Pagamento;Dinheiro;Sim;R$ 144,55
10/11/2018;10/11/2018;559;Pagamento;Dinheiro;Sim;R$ 144,55
12/11/2018;13/11/2018;569;Pagamento;Crédito Visa Master 1x;Sim;R$ 210,00
12/11/2018;13/11/2018;568;Pagamento;Débito Visa Master;Sim;R$ 20,00
12/11/2018;12/11/2018;566;Pagamento;Dinheiro;Sim;R$ 120,00
;;;;;;
12/11/2018;12/11/2018;565;Pagamento;Dinheiro;Sim;R$ 120,00
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
13/11/2018;14/11/2018;492;Pagamento;Crédito Visa Master 1x;Sim;R$ 90,00
;;;;;;
;;;;;;
15/11/2018;15/11/2018;575;Pagamento;Dinheiro;Sim;R$ 72,25
;;;;;;
17/11/2018;18/11/2018;577;Pagamento;Crédito Visa Master 1x;Sim;R$ 120,00
17/11/2018;17/11/2018;578;Pagamento;Dinheiro;Sim;R$ 120,00
19/11/2018;19/11/2018;581;Pagamento;Dinheiro;Sim;R$ 72,25
;;;;;;
19/11/2018;19/11/2018;580;Pagamento;Dinheiro;Sim;R$ 72,25
;;;;;;
;;;;;;
;;;;;;
19/11/2018;19/11/2018;579;Pagamento;Dinheiro;Sim;R$ 120,00
20/11/2018;21/11/2018;582;Pagamento;Crédito Visa Master 1x;Sim;R$ 167,00
22/11/2018;23/11/2018;587;Pagamento;Crédito Visa Master 1x;Sim;R$ 85,00
;;;;;;
;;;;;;
22/11/2018;22/11/2018;586;Pagamento;Dinheiro;Sim;R$ 170,00
;;;;;;
;;;;;;
;;;;;;
22/11/2018;22/11/2018;584;Pagamento;Dinheiro;Sim;R$ 120,00
;;;;;;
;;;;;;
23/11/2018;23/11/2018;591;Pagamento;Dinheiro;Sim;R$ 72,25
;;;;;;
;;;;;;
24/11/2018;24/11/2018;595;Pagamento;Dinheiro;Sim;R$ 144,55
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
24/11/2018;24/11/2018;594;Pagamento;Dinheiro;Sim;R$ 72,25
;;;;;;
25/11/2018;26/11/2018;597;Pagamento;Crédito Visa Master 1x;Sim;R$ 285,00
;;;;;;
25/11/2018;26/11/2018;596;Pagamento;Crédito Visa Master 1x;Sim;R$ 200,00
;;;;;;
;;;;;;
27/11/2018;28/11/2018;603;Pagamento;Crédito Visa Master 1x;Sim;R$ 119,00
27/11/2018;28/11/2018;600;Pagamento;Débito Visa Master;Sim;R$ 78,00
28/11/2018;29/11/2018;606;Pagamento;Débito Visa Master;Sim;R$ 80,00
;;;;;;
;;;;;;
28/11/2018;29/11/2018;602;Pagamento;Crédito Visa Master 1x;Sim;R$ 80,00
;;;;;;
;;;;;;
28/11/2018;28/11/2018;607;Pagamento;Dinheiro;Sim;R$ 72,25
;;;;;;
;;;;;;
29/11/2018;30/11/2018;608;Pagamento;Débito Visa Master;Sim;R$ 127,50
;;;;;;
;;;;;;
01/12/2018;02/12/2018;615;Pagamento;Crédito Visa Master 1x;Sim;R$ 85,00
;;;;;;
;;;;;;
02/12/2018;02/12/2018;619;Pagamento;Dinheiro;Sim;R$ 120,00
;;;;;;
;;;;;;
02/12/2018;02/12/2018;618;Pagamento;Dinheiro;Sim;R$ 65,00
;;;;;;
;;;;;;
03/12/2018;04/12/2018;632;Pagamento;Débito Visa Master;Sim;R$ 78,00
;;;;;;
;;;;;;
04/12/2018;05/12/2018;633;Pagamento;Crédito Visa Master 1x;Sim;R$ 120,00
;;;;;;
;;;;;;
04/12/2018;04/12/2018;636;Pagamento;Dinheiro;Sim;R$ 119,00
;;;;;;
;;;;;;
07/12/2018;08/12/2018;645;Pagamento;Débito Visa Master;Sim;R$ 250,00
;;;;;;
;;;;;;
08/12/2018;08/12/2018;644;Pagamento;Dinheiro;Sim;R$ 72,25
;;;;;;
;;;;;;
09/12/2018;09/12/2018;647;Pagamento;Dinheiro;Sim;R$ 144,55
;;;;;;
;;;;;;
;;;;;;
10/12/2018;11/12/2018;652;Pagamento;Crédito Visa Master 1x;Sim;R$ 149,00
10/12/2018;11/12/2018;650;Pagamento;Débito Visa Master;Sim;R$ 200,00
;;;;;;
10/12/2018;10/12/2018;648;Pagamento;Dinheiro;Sim;R$ 15,00
;;;;;;
11/12/2018;12/12/2018;654;Pagamento;Débito Visa Master;Sim;R$ 119,00
;;;;;;
11/12/2018;12/12/2018;653;Pagamento;Crédito Visa Master 1x;Sim;R$ 195,50
;;;;;;
;;;;;;
;;;;;;
12/12/2018;12/12/2018;655;Pagamento;Dinheiro;Sim;R$ 20,00
14/12/2018;15/12/2018;660;Pagamento;Débito Visa Master;Sim;R$ 150,00
17/12/2018;18/12/2018;668;Pagamento;Crédito Visa Master 1x;Sim;R$ 136,00
17/12/2018;18/12/2018;667;Pagamento;Débito Visa Master;Sim;R$ 100,00
17/12/2018;18/12/2018;663;Pagamento;Crédito Visa Master 1x;Sim;R$ 100,00
;;;;;;
;;;;;;
17/12/2018;17/12/2018;666;Pagamento;Dinheiro;Sim;R$ 20,00
17/12/2018;17/12/2018;664;Pagamento;Dinheiro;Sim;R$ 100,00
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
17/12/2018;17/12/2018;662;Pagamento;Dinheiro;Sim;R$ 100,00
;;;;;;
18/12/2018;19/12/2018;669;Pagamento;Crédito Visa Master 1x;Sim;R$ 100,00
;;;;;;
;;;;;;
19/12/2018;20/12/2018;671;Pagamento;Débito Visa Master;Sim;R$ 100,00
;;;;;;
;;;;;;
19/12/2018;20/12/2018;670;Pagamento;Débito Visa Master;Sim;R$ 100,00
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
20/12/2018;21/12/2018;698;Pagamento;Crédito Visa Master 1x;Sim;R$ 98,00
;;;;;;
;;;;;;
;;;;;;
20/12/2018;21/12/2018;676;Pagamento;Débito Visa Master;Sim;R$ 100,00
;;;;;;
20/12/2018;21/12/2018;675;Pagamento;Crédito Visa Master 1x;Sim;R$ 100,00
20/12/2018;21/12/2018;674;Pagamento;Débito Visa Master;Sim;R$ 200,00
;;;;;;
;;;;;;
21/12/2018;24/12/2018;679;Pagamento;Boleto;Sim;R$ 70,00
;;;;;;
;;;;;;
21/12/2018;21/12/2018;678;Pagamento;Dinheiro;Sim;R$ 30,00
24/12/2018;25/12/2018;682;Pagamento;Crédito Visa Master 1x;Sim;R$ 100,00
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
24/12/2018;25/12/2018;681;Pagamento;Crédito Visa Master 1x;Sim;R$ 100,00
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
26/12/2018;26/12/2018;684;Pagamento;Dinheiro;Sim;R$ 72,25
28/12/2018;28/12/2018;691;Pagamento;Dinheiro;Sim;R$ 140,00
