ano censo,nome do municipio,nome da escola,dependência administrativa,categoria escola privada,localização,situação de funcionamento,internet,internet para alunos,computador,qt computador,computador portatil,qt computador portatil,tablet,qt tablet,contrato de prestação de serviço,termo de cooperação técnica e financeira,tipo de atendimento escolarização,Atendimento Educacional Especializado (AEE),Mediação Presencial,Mediação Semipresencial,Mediação EAD,Turno Diurno,Turno Noturno,Ensino Médio,Educação Profissional,Educação Profissional Técnica,Feminino,Masculino,Raça não Declarada,Branca,Preta,Parda,Amarela,Indígena
2023,Itabuna,COLEGIO DA POLICIA MILITAR CPM ANTONIO CARLOS MAGALHAES,estadual,,urbana,ativa,Sim,Não,Sim,10.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,374.0,491.0,10.0,15.0,8.0,832.0,0.0,0.0
2023,Itabuna,CENTRO INTEGRADO OSCAR MARINHO FALCAO CIOMF EM TEMPO INTEGRAL,estadual,,urbana,ativa,Sim,Não,Sim,12.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,499.0,565.0,29.0,58.0,46.0,924.0,3.0,4.0
2023,Itabuna,CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL EM BIOTECNOLOGIA E SAUDE,estadual,,urbana,ativa,Sim,Sim,Sim,22.0,Sim,36.0,Não,0.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,551.0,323.0,152.0,51.0,88.0,577.0,6.0,0.0
2023,Itabuna,COL SAO JOSE DA ACAO FRATERNAL,privada,filantropica,urbana,ativa,Sim,Não,Sim,28.0,Sim,1.0,Sim,4.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,206.0,180.0,249.0,21.0,4.0,112.0,0.0,0.0
2023,Itabuna,COLEGIO DIVINA PROVIDENCIA,privada,particular,urbana,ativa,Sim,Sim,Não,0.0,Sim,24.0,Sim,30.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,329.0,348.0,250.0,119.0,11.0,297.0,0.0,0.0
2023,Itabuna,COLEGIO GALILEU,privada,particular,urbana,ativa,Sim,Sim,Sim,2.0,Sim,10.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,402.0,380.0,255.0,196.0,11.0,318.0,2.0,0.0
2023,Itabuna,COOPERATIVA EDUCACIONAL DE ITABUNA,privada,particular,urbana,ativa,Sim,Sim,Não,0.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,182.0,167.0,124.0,76.0,14.0,135.0,0.0,0.0
2023,Itabuna,COLEGIO ESTADUAL VALDELICE SOARES PINHEIRO TEMPO INTEGRAL,estadual,,urbana,ativa,Sim,Não,Sim,24.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,239.0,242.0,1.0,37.0,35.0,406.0,1.0,1.0
2023,Itabuna,COMPLEXO INTEGRADO DE EDUCACAO DE ITABUNA CIE DE ITABUNA TEMPO INTEGRAL,estadual,,urbana,ativa,Sim,Não,Sim,26.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,501.0,559.0,297.0,49.0,115.0,584.0,13.0,2.0
2023,Itabuna,COLEGIO GEORGIA - REGILENE CALASANS MINERVINO ME,privada,particular,urbana,ativa,Sim,Não,Sim,6.0,Sim,1.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,486.0,425.0,586.0,85.0,22.0,216.0,1.0,1.0
2023,Itabuna,COLEGIO ESTADUAL PROFESSOR ADEUM HILARIO SAUER - TEMPO INTEGRAL,estadual,,urbana,ativa,Sim,Não,Sim,15.0,Sim,30.0,Sim,10.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,402.0,546.0,0.0,54.0,49.0,833.0,10.0,2.0
2023,Itabuna,COLEGIO ESTADUAL ADONIAS FILHO,estadual,,urbana,ativa,Sim,Não,Sim,4.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,169.0,339.0,76.0,28.0,42.0,361.0,1.0,0.0
2023,Itabuna,COLEGIO ESTADUAL INACIO TOSTA FILHO,estadual,,urbana,ativa,Sim,Sim,Sim,10.0,Sim,1.0,Não,0.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,354.0,414.0,83.0,19.0,58.0,604.0,1.0,3.0
2023,Itacaré,COLEGIO ESTADUAL AURELINO LEAL TEMPO INTEGRAL,estadual,,urbana,ativa,Sim,Sim,Não,0.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,402.0,319.0,48.0,77.0,231.0,358.0,4.0,3.0
2023,Itagibá,COLEGIO ESTADUAL DULCE ALMEIDA - TEMPO INTEGRAL,estadual,,urbana,ativa,Sim,Sim,Sim,22.0,Sim,36.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,212.0,244.0,15.0,49.0,69.0,318.0,2.0,3.0
2023,Itaju do Colônia,COLEGIO ESTADUAL CORDEIRO DE MIRANDA TEMPO INTEGRAL,estadual,,urbana,ativa,Sim,Não,Não,0.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,154.0,195.0,37.0,31.0,45.0,183.0,2.0,51.0
2023,Itajuípe,COLEGIO POLIVALENTE DE ITAJUIPE TEMPO INTEGRAL,estadual,,urbana,ativa,Sim,Não,Sim,10.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,249.0,433.0,134.0,71.0,173.0,274.0,26.0,4.0
2023,Itamari,COLEGIO ESTADUAL JOAO GALVAO SOBRINHO TEMPO INTEGRAL,estadual,,urbana,ativa,Sim,Não,Sim,1.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,173.0,146.0,4.0,18.0,32.0,261.0,3.0,1.0
2023,Itapé,COLEGIO ESTADUAL DOM PAULO LOPES DE FARIA EM TEMPO INTEGRAL,estadual,,urbana,ativa,Sim,Não,Sim,8.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,94.0,325.0,17.0,29.0,7.0,365.0,0.0,1.0
2023,Itapebi,COLEGIO ESTADUAL CLOVIS ADOLPHO STOLZE,estadual,,urbana,ativa,Sim,Sim,Não,0.0,Não,0.0,Sim,10.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,139.0,148.0,1.0,35.0,29.0,221.0,0.0,1.0
2023,Itapitanga,COLEGIO ESTADUAL ALCIDES DAVID,estadual,,urbana,ativa,Sim,Sim,Sim,1.0,Sim,4.0,Sim,11.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,122.0,98.0,7.0,25.0,67.0,120.0,1.0,0.0
2023,Jussari,COLEGIO ESTADUAL AMELIA AMADO TEMPO INTEGRAL,estadual,,urbana,ativa,Sim,Não,Sim,22.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,129.0,131.0,0.0,12.0,28.0,220.0,0.0,0.0
2023,Mascote,COLEGIO ESTADUAL CAROLINA SEVERIANO RIBEIRO,estadual,,urbana,ativa,Sim,Sim,Sim,20.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,48.0,105.0,31.0,2.0,18.0,102.0,0.0,0.0
2023,Mascote,COLEGIO ESTADUAL ROMULO GALVAO DISTRITO DE SAO JOAO DO PARAISO TEMPO INTEGRAL,estadual,,rural,ativa,Sim,Não,Sim,10.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,214.0,202.0,183.0,15.0,27.0,187.0,1.0,3.0
2023,Santa Cruz da Vitória,COLEGIO ESTADUAL JOHN KENNEDY,estadual,,urbana,ativa,Sim,Sim,Sim,4.0,Sim,3.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,102.0,126.0,2.0,19.0,21.0,186.0,0.0,0.0
2023,São José da Vitória,COLEGIO ESTADUAL 13 DE JUNHO TEMPO INTEGRAL,estadual,,urbana,ativa,Sim,Não,Não,0.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,96.0,112.0,83.0,4.0,6.0,113.0,1.0,1.0
2023,Teolândia,COLEGIO ESTADUAL DEMOCRATICA LIBIA TINOCO MELO EM TEMPO INTEGRAL,estadual,,urbana,ativa,Sim,Não,Sim,4.0,Não,0.0,Não,0.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,234.0,218.0,4.0,38.0,99.0,310.0,1.0,0.0
2023,Ubaitaba,COLEGIO ESTADUAL OCTACILIO MANOEL GOMES,estadual,,urbana,ativa,Sim,Sim,Sim,13.0,Sim,24.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,446.0,340.0,0.0,40.0,229.0,507.0,10.0,0.0
2023,Ubatã,COLEGIO ESTADUAL DE UBATA TEMPO INTEGRAL,estadual,,urbana,ativa,Sim,Sim,Não,0.0,Sim,36.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,315.0,323.0,66.0,63.0,164.0,343.0,0.0,2.0
2023,Una,COLEGIO ESTADUAL MENANDRO MINAHIM,estadual,,urbana,ativa,Sim,Não,Sim,9.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,404.0,434.0,105.0,12.0,50.0,662.0,2.0,7.0
2023,Uruçuca,IF BAIANO - CAMPUS URUCUCA,federal,,urbana,ativa,Sim,Sim,Sim,100.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,252.0,191.0,166.0,26.0,55.0,192.0,2.0,2.0
2023,Uruçuca,COLEGIO ESTADUAL CARNEIRO RIBEIRO EM TEMPO INTEGRAL,estadual,,urbana,ativa,Sim,Sim,Sim,22.0,Sim,5.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,383.0,300.0,4.0,17.0,148.0,511.0,0.0,3.0
2023,Wenceslau Guimarães,COLEGIO ESTADUAL NAIR LOPES JENKINS,estadual,,urbana,ativa,Sim,Não,Sim,4.0,Sim,4.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,299.0,314.0,129.0,37.0,113.0,334.0,0.0,0.0
2023,Caravelas,COLEGIO POLIVALENTE DE CARAVELAS,estadual,,urbana,ativa,Sim,Sim,Sim,26.0,Sim,60.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,446.0,383.0,346.0,22.0,75.0,384.0,0.0,2.0
2023,Eunápolis,COMPLEXO INTEGRADO DE EDUCACAO DE EUNAPOLIS,estadual,,urbana,ativa,Sim,Sim,Não,0.0,Sim,20.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,352.0,354.0,10.0,61.0,51.0,563.0,7.0,14.0
2023,Eunápolis,COLEGIO ESTADUAL PROFESSOR JAIRO ALVES PEREIRA,estadual,,urbana,ativa,Sim,Sim,Sim,20.0,Não,0.0,Sim,10.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,252.0,228.0,59.0,47.0,42.0,322.0,4.0,6.0
2023,Eunápolis,COOPERATIVA DE TRABALHO DOS PROFISSIONAIS EM EDUCACAO DE EUNAPOLIS - COOEDUC EUNAPOLIS,privada,particular,urbana,ativa,Sim,Sim,Não,0.0,Não,0.0,Sim,80.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,273.0,291.0,243.0,112.0,11.0,198.0,0.0,0.0
2023,Eunápolis,ESCOLA ANISIO TEIXEIRA,privada,particular,urbana,ativa,Sim,Não,Não,0.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,294.0,340.0,287.0,173.0,8.0,166.0,0.0,0.0
2023,Eunápolis,COLEGIO ESTADUAL ELOYNA BARRADAS,estadual,,urbana,ativa,Sim,Sim,Não,0.0,Sim,23.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,242.0,273.0,179.0,16.0,10.0,307.0,0.0,3.0
2023,Eunápolis,COLEGIO ADVENTISTA DE EUNAPOLIS,privada,filantropica,urbana,ativa,Sim,Não,Não,0.0,Sim,29.0,Sim,1.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,573.0,546.0,317.0,279.0,31.0,482.0,6.0,4.0
2023,Eunápolis,COLEGIO ESTADUAL BADEN POWELL,estadual,,urbana,ativa,Sim,Sim,Não,0.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,333.0,418.0,149.0,50.0,30.0,518.0,0.0,4.0
2023,Guaratinga,COLEGIO ESTADUAL JESUS MOURA,estadual,,urbana,ativa,Sim,Sim,Sim,11.0,Sim,36.0,Sim,15.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,218.0,414.0,195.0,10.0,18.0,409.0,0.0,0.0
2023,Itabela,COLEGIO ESTADUAL PAULO FREIRE,estadual,,urbana,ativa,Sim,Sim,Sim,15.0,Sim,40.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,475.0,507.0,51.0,71.0,101.0,743.0,4.0,12.0
2023,Itagimirim,COLEGIO ESTADUAL LOIDE ALCANTARA NEVES,estadual,,urbana,ativa,Sim,Sim,Não,0.0,Sim,36.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,86.0,102.0,1.0,39.0,46.0,100.0,2.0,0.0
2023,Itamaraju,ESC CRESCER,privada,particular,urbana,ativa,Sim,Sim,Sim,2.0,Sim,8.0,Sim,6.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,163.0,174.0,215.0,31.0,1.0,89.0,0.0,1.0
2023,Itanhém,COLEGIO POLIVALENTE DE ITANHEM TEMPO INTEGRAL,estadual,,urbana,ativa,Sim,Sim,Sim,2.0,Sim,1.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,268.0,285.0,28.0,103.0,39.0,380.0,3.0,0.0
2023,Jucuruçu,COLEGIO ESTADUAL PROFESSORA MARIA EDITE VIEIRA GUSMAO - TEMPO INTEGRAL,estadual,,urbana,ativa,Sim,Sim,Sim,4.0,Sim,7.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,185.0,181.0,4.0,31.0,0.0,330.0,0.0,1.0
2023,Lajedão,COLEGIO ESTADUAL PROFESSORA NEIDE SOARES BORGES,estadual,,urbana,ativa,Sim,Não,Sim,4.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,96.0,72.0,4.0,41.0,14.0,103.0,6.0,0.0
2023,Mucuri,COLEGIO LEON FEFFER I - ITABATA,privada,particular,urbana,ativa,Sim,Sim,Sim,10.0,Sim,5.0,Sim,10.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,243.0,201.0,129.0,109.0,16.0,189.0,1.0,0.0
2023,Mucuri,COLEGIO ESTADUAL JACI FERREIRA DOS SANTOS TEMPO INTEGRAL,estadual,,urbana,ativa,Sim,Não,Sim,8.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,193.0,187.0,6.0,50.0,66.0,244.0,13.0,1.0
2023,Nova Viçosa,COLEGIO ESTADUAL PROFESSORA JANE ASSIS PEIXOTO DISTRITO POSTO DA MATA,estadual,,urbana,ativa,Sim,Não,Não,0.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,403.0,443.0,21.0,111.0,181.0,520.0,13.0,0.0
2023,Porto Seguro,COMPLEXO INTEGRADO DE EDUCACAO DE PORTO SEGURO,estadual,,urbana,ativa,Sim,Sim,Sim,28.0,Sim,60.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,572.0,588.0,111.0,82.0,131.0,825.0,3.0,8.0
2023,Porto Seguro,ESCOLA INDIGENA PATAXO BOCA DA MATA,municipal,,rural,ativa,Sim,Sim,Sim,2.0,Não,0.0,Não,0.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,140.0,153.0,5.0,3.0,7.0,13.0,0.0,265.0
2023,Porto Seguro,ESCOLA INDIGENA PATAXO BARRA VELHA,municipal,,rural,ativa,Sim,Sim,Sim,6.0,Não,0.0,Não,0.0,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,278.0,284.0,22.0,7.0,1.0,30.0,0.0,502.0
2023,Prado,ESCOLA JOAO ALVES DE ALMEIDA,municipal,,urbana,ativa,Sim,Não,Não,0.0,Sim,1.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,205.0,193.0,142.0,16.0,5.0,229.0,0.0,6.0
2023,Prado,COLEGIO ESTADUAL INDIGENA DE CORUMBAUZINHO,estadual,,rural,ativa,Não,Não,Sim,7.0,Sim,3.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,70.0,82.0,7.0,1.0,0.0,4.0,0.0,140.0
2023,Prado,COLEGIO ESTADUAL HOMERO PIRES,estadual,,urbana,ativa,Sim,Não,Sim,10.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,390.0,356.0,219.0,21.0,103.0,393.0,2.0,8.0
2023,Prado,COLEGIO ESTADUAL INDIGENA BOM JESUS,estadual,,rural,ativa,Sim,Sim,Sim,2.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,58.0,97.0,0.0,0.0,0.0,4.0,0.0,151.0
2023,Prado,ESCOLA ALGEZIRO MOURA,municipal,,urbana,ativa,Sim,Sim,Não,0.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,160.0,189.0,198.0,14.0,10.0,94.0,0.0,33.0
2023,Teixeira de Freitas,COLEGIO ESTADUAL PROFESSOR ROMULO GALVAO-TEMPO INTEGRAL,estadual,,urbana,ativa,Sim,Sim,Não,0.0,Sim,23.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,290.0,233.0,103.0,26.0,66.0,320.0,5.0,3.0
2023,Teixeira de Freitas,COLEGIO ANCHIETA,privada,particular,urbana,ativa,Sim,Sim,Sim,20.0,Sim,3.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,145.0,164.0,66.0,94.0,11.0,136.0,2.0,0.0
2023,Teixeira de Freitas,COLEGIO ESTADUAL DEMOCRATICO RUY BARBOSA,estadual,,urbana,ativa,Sim,Não,Sim,2.0,Sim,40.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,651.0,690.0,17.0,118.0,166.0,1032.0,6.0,2.0
2023,Teixeira de Freitas,COLEGIO MIGUEL AFONSO,privada,particular,urbana,ativa,Sim,Sim,Sim,6.0,Sim,15.0,Sim,1.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,303.0,287.0,340.0,108.0,5.0,137.0,0.0,0.0
2023,Teixeira de Freitas,ESCOLA COOPERATIVA DE TEIXEIRA DE FREITAS,privada,particular,urbana,ativa,Sim,Não,Sim,14.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,79.0,77.0,60.0,38.0,5.0,52.0,1.0,0.0
2023,Teixeira de Freitas,COLEGIO ESTADUAL HENRIQUE BRITO TEMPO INTEGRAL,estadual,,urbana,ativa,Sim,Não,Sim,50.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,189.0,213.0,89.0,42.0,37.0,232.0,1.0,1.0
2023,Teixeira de Freitas,IF BAIANO - CAMPUS TEIXEIRA DE FREITAS,federal,,rural,ativa,Sim,Sim,Sim,30.0,Sim,8.0,Sim,5.0,,,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,279.0,175.0,111.0,91.0,36.0,210.0,6.0,0.0
2023,Teixeira de Freitas,COLEGIO DA POLICIA MILITAR CPM ANISIO TEIXEIRA,estadual,,urbana,ativa,Sim,Sim,Sim,30.0,Sim,25.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,565.0,686.0,0.0,232.0,119.0,872.0,25.0,3.0
2023,Teixeira de Freitas,INSTITUTO FRANCISCO DE ASSIS,privada,particular,urbana,ativa,Sim,Sim,Sim,13.0,Sim,30.0,Sim,124.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,686.0,547.0,435.0,355.0,49.0,390.0,3.0,1.0
2023,Mucuri,COLEGIO LEON FEFFER II - MUCURI,privada,particular,urbana,ativa,Sim,Sim,Sim,3.0,Sim,10.0,Sim,10.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,202.0,177.0,40.0,104.0,12.0,222.0,0.0,1.0
2023,Vereda,COLEGIO ESTADUAL FRANCISCO SILVA PASSOS DISTRITO CRUZEIRO DO SUL,estadual,,rural,ativa,Sim,Não,Sim,1.0,Sim,2.0,Sim,5.0,,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,49.0,41.0,0.0,32.0,21.0,36.0,1.0,0.0
2023,Paulo Afonso,CENTRO TERRITORIAL DE EDUCACAO PROFISSIONAL ITAPARICA II WILSON PEREIRA,estadual,,urbana,ativa,Sim,Sim,Sim,16.0,Sim,75.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,483.0,411.0,1.0,129.0,48.0,700.0,14.0,2.0
2023,Alagoinhas,COLEGIO OBJETIVA RAMILI,privada,particular,urbana,ativa,Sim,Não,Sim,14.0,Sim,1.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,181.0,191.0,109.0,53.0,20.0,190.0,0.0,0.0
2023,Muquém do São Francisco,COLEGIO ESTADUAL SUZANA DE ARAUJO BONFIM,estadual,,urbana,ativa,Sim,Sim,Sim,10.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,99.0,132.0,53.0,1.0,6.0,171.0,0.0,0.0
2023,Itamaraju,COLEGIO SAO JOAO EVANGELISTA,privada,particular,urbana,ativa,Sim,Sim,Sim,30.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,226.0,217.0,0.0,54.0,43.0,272.0,74.0,0.0
2023,Eunápolis,IFBA - CAMPUS EUNAPOLIS,federal,,urbana,ativa,Sim,Sim,Sim,7.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,425.0,305.0,264.0,101.0,54.0,302.0,5.0,4.0
2023,Jacaraci,COLEGIO ESTADUAL ZULEIDE FREIRE DE ABREU,estadual,,urbana,ativa,Sim,Sim,Sim,1.0,Sim,36.0,Sim,15.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,241.0,275.0,8.0,14.0,0.0,494.0,0.0,0.0
2023,São Desidério,COLEGIO ESTADUAL BENTO ALVES DAS NEVES,estadual,,urbana,ativa,Sim,Sim,Sim,5.0,Sim,2.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,123.0,233.0,0.0,36.0,37.0,283.0,0.0,0.0
2023,Barreiras,COLEGIO ESTADUAL DUQUE DE CAXIAS,estadual,,urbana,ativa,Sim,Sim,Sim,13.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,386.0,398.0,137.0,44.0,54.0,533.0,16.0,0.0
2023,Salvador,COLEGIO ESTADUAL PROFESSOR CARLOS ALBERTO CERQUEIRA,estadual,,urbana,ativa,Sim,Não,Sim,9.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,475.0,470.0,11.0,19.0,320.0,593.0,1.0,1.0
2023,Salvador,COLEGIO ESTADUAL DAVID MENDES PEREIRA,estadual,,urbana,ativa,Sim,Não,Sim,10.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,762.0,734.0,148.0,67.0,337.0,934.0,8.0,2.0
2023,Salvador,COLEGIO ESTADUAL EDUARDO BAHIANA,estadual,,urbana,ativa,Sim,Sim,Sim,5.0,Sim,2.0,Sim,2.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,906.0,876.0,174.0,117.0,550.0,924.0,17.0,0.0
2023,Formosa do Rio Preto,COLEGIO ESTADUAL ISABEL ARAUJO DA SILVA,estadual,,urbana,ativa,Sim,Sim,Sim,7.0,Sim,9.0,Sim,10.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,240.0,218.0,129.0,7.0,25.0,293.0,3.0,1.0
2023,Jussara,ESCOLA MUNICIPAL PROFESSOR ROBERTO SANTOS,municipal,,urbana,ativa,Sim,Sim,Sim,5.0,Sim,1.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,374.0,366.0,329.0,83.0,17.0,308.0,3.0,0.0
2023,Guanambi,ESCOLA QUE MIMO,privada,particular,urbana,ativa,Sim,Sim,Sim,18.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,167.0,179.0,199.0,72.0,2.0,72.0,1.0,0.0
2023,Guanambi,IF BAIANO - CAMPUS GUANAMBI,federal,,rural,ativa,Sim,Sim,Sim,121.0,Não,0.0,Não,0.0,,,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,396.0,431.0,248.0,133.0,42.0,402.0,2.0,0.0
2023,Guanambi,COLEGIO PEQUENO PRINCIPE,privada,particular,urbana,ativa,Sim,Não,Não,0.0,Sim,9.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,450.0,433.0,720.0,94.0,3.0,65.0,0.0,1.0
2023,Irajuba,COLEGIO ESTADUAL PROFESSOR ISAIAS ALEIXO,estadual,,urbana,ativa,Sim,Sim,Sim,1.0,Sim,36.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,155.0,152.0,15.0,55.0,52.0,183.0,1.0,1.0
2023,Várzea Nova,COLEGIO ESTADUAL PROFESSORA ADJACI MARTINS DURANS,estadual,,urbana,ativa,Sim,Sim,Não,0.0,Sim,36.0,Não,0.0,,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,258.0,237.0,0.0,73.0,41.0,373.0,7.0,1.0
