NOME_SALA;REGISTRO_SALA;CNPJ_SALA;SITUACAO_SALA;DATA_SITUACAO_SALA;DATA_INICIO_FUNCIONAMENTO_SALA;ASSENTOS_SALA;ASSENTOS_CADEIRANTES;ASSENTOS_MOBILIDADE_REDUZIDA;ASSENTOS_OBESIDADE;ACESSO_ASSENTOS_COM_RAMPA;ACESSO_SALA_COM_RAMPA;BANHEIROS_ACESSIVEIS;NOME_COMPLEXO;REGISTRO_COMPLEXO;SITUACAO_COMPLEXO;DATA_SITUACAO_COMPLEXO;PAGINA_ELETRONICA_COMPLEXO;ENDERECO_COMPLEXO;NUMERO_ENDERECO_COMPLEXO;COMPLEMENTO_COMPLEXO;BAIRRO_COMPLEXO;MUNICIPIO_COMPLEXO;CEP_COMPLEXO;UF_COMPLEXO;COMPLEXO_ITINERANTE;OPERACAO_USUAL;NOME_EXIBIDOR;REGISTRO_EXIBIDOR;CNPJ_EXIBIDOR;SITUACAO_EXIBIDOR;NOME_GRUPO_EXIBIDOR
ORIENT CINEPLACE CARIRI GARDEN SHOPPING SALA 03;5004908;19.805.153/0001-34;EM FUNCIONAMENTO;05/02/2022;02/05/2014;140;2;;1;SIM;NÃO;SIM;ORIENT CINEPLACE CARIRI GARDEN SHOPPING;27981;EM FUNCIONAMENTO;10/07/2021;www.orientcinemas.com.br;Av Padre Cicero;2555;lj 301 - 2º and;Triangulo;JUAZEIRO DO NORTE;63041-145;CE;NÃO;COMERCIAL;CARIRI PLEXCINE LTDA;27979;19.805.153/0001-34;REGULAR;ORIENT
ORIENT CINEPLACE CARIRI GARDEN SHOPPING SALA 04;5004909;19.805.153/0001-34;EM FUNCIONAMENTO;10/07/2021;02/05/2014;117;2;;1;SIM;NÃO;SIM;ORIENT CINEPLACE CARIRI GARDEN SHOPPING;27981;EM FUNCIONAMENTO;10/07/2021;www.orientcinemas.com.br;Av Padre Cicero;2555;lj 301 - 2º and;Triangulo;JUAZEIRO DO NORTE;63041-145;CE;NÃO;COMERCIAL;CARIRI PLEXCINE LTDA;27979;19.805.153/0001-34;REGULAR;ORIENT
ORIENT CINEPLACE CARIRI GARDEN SHOPPING SALA 05;5004910;19.805.153/0001-34;EM FUNCIONAMENTO;12/08/2022;02/05/2014;113;2;;1;SIM;NÃO;SIM;ORIENT CINEPLACE CARIRI GARDEN SHOPPING;27981;EM FUNCIONAMENTO;10/07/2021;www.orientcinemas.com.br;Av Padre Cicero;2555;lj 301 - 2º and;Triangulo;JUAZEIRO DO NORTE;63041-145;CE;NÃO;COMERCIAL;CARIRI PLEXCINE LTDA;27979;19.805.153/0001-34;REGULAR;ORIENT
ORIENT CINEPLACE CARIRI GARDEN SHOPPING SALA 06;5004911;19.805.153/0001-34;EM FUNCIONAMENTO;18/04/2022;02/05/2014;195;4;;1;SIM;NÃO;SIM;ORIENT CINEPLACE CARIRI GARDEN SHOPPING;27981;EM FUNCIONAMENTO;10/07/2021;www.orientcinemas.com.br;Av Padre Cicero;2555;lj 301 - 2º and;Triangulo;JUAZEIRO DO NORTE;63041-145;CE;NÃO;COMERCIAL;CARIRI PLEXCINE LTDA;27979;19.805.153/0001-34;REGULAR;ORIENT
CINE ASTOR;5001406;14.714.331/0014-12;FECHADO;02/06/2006;02/04/1992;600;;;;NÃO;NÃO;NÃO;ORIENT FILMES - DISTRIBUIDORA DE FILMES LTDA;4677;FECHADO;02/06/2006;HTTP://;RUA DO HOSPÍCIO, 875;875;LOJA B;CENTRO;RECIFE;50050-050;PE;NÃO;COMERCIAL;ORIENT FILMES - DISTRIBUIDORA DE FILMES LTDA;1660;14.714.331/0001-06;REGULAR;ORIENT
CINE CARIRI SHOPPING I;5000556;14.714.331/0024-94;FECHADO;31/08/2011;07/04/1998;182;;;;NÃO;NÃO;NÃO;ORIENT FILMES - DISTRIBUIDORA DE FILMES LTDA;1670;FECHADO;31/08/2011;HTTP://;AV. PADRE CÍCERO, 2555;2555;PISO 1 LOJA 164;TRIANGULO;JUAZEIRO DO NORTE;63041-140;CE;NÃO;COMERCIAL;ORIENT FILMES - DISTRIBUIDORA DE FILMES LTDA;1660;14.714.331/0001-06;REGULAR;ORIENT
CINE CARIRI SHOPPING II;5000557;14.714.331/0024-94;FECHADO;31/08/2011;07/04/1998;182;;;;NÃO;NÃO;NÃO;ORIENT FILMES - DISTRIBUIDORA DE FILMES LTDA;1670;FECHADO;31/08/2011;HTTP://;AV. PADRE CÍCERO, 2555;2555;PISO 1 LOJA 164;TRIANGULO;JUAZEIRO DO NORTE;63041-140;CE;NÃO;COMERCIAL;ORIENT FILMES - DISTRIBUIDORA DE FILMES LTDA;1660;14.714.331/0001-06;REGULAR;ORIENT
CINE PONTO ALTO I;5000554;14.714.331/0019-27;FECHADO;31/01/2013;11/04/1996;112;;;;NÃO;NÃO;NÃO;ORIENT FILMES - DISTRIBUIDORA DE FILMES LTDA;1669;FECHADO;31/01/2013;HTTP://;AV. SÃO RAFAEL S/N;0;SHOPPING PONTO ALTO;PAU DA LIMA;SALVADOR;41253-190;BA;NÃO;COMERCIAL;ORIENT FILMES - DISTRIBUIDORA DE FILMES LTDA;1660;14.714.331/0001-06;REGULAR;ORIENT
CINE PONTO ALTO II;5000555;14.714.331/0019-27;FECHADO;31/01/2013;11/04/1996;112;;;;NÃO;NÃO;NÃO;ORIENT FILMES - DISTRIBUIDORA DE FILMES LTDA;1669;FECHADO;31/01/2013;HTTP://;AV. SÃO RAFAEL S/N;0;SHOPPING PONTO ALTO;PAU DA LIMA;SALVADOR;41253-190;BA;NÃO;COMERCIAL;ORIENT FILMES - DISTRIBUIDORA DE FILMES LTDA;1660;14.714.331/0001-06;REGULAR;ORIENT
CINE RITZ;5001204;14.714.331/0013-31;FECHADO;02/06/2006;02/04/1992;550;;;;NÃO;NÃO;NÃO;ORIENT FILMES - DISTRIBUIDORA DE FILMES LTDA;4679;FECHADO;02/06/2006;HTTP://;AV.ESTADOS UNIDOS, 397;397;SALAS 709 A 717 COMER. EDIFICIO CIDADE DO SALVADOR;COMÉRCIO;RECIFE;40010-020;PE;NÃO;COMERCIAL;ORIENT FILMES - DISTRIBUIDORA DE FILMES LTDA;1660;14.714.331/0001-06;REGULAR;ORIENT
CINE CAPÃO 1;5002211;92.904.820/0012-89;FECHADO;16/11/2006;15/06/1998;232;;;;NÃO;NÃO;NÃO;ORLANDO E. G. LOPES;13517;FECHADO;14/01/2009;HTTP://;AV. PARAGUASSU, 2205;;SALA 81;CENTRO;CAPÃO DA CANOA;95555-000;RS;NÃO;COMERCIAL;ORLANDO E. G. LOPES;11815;92.904.820/0001-26;IRREGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
CINE CAPÃO 2;5002212;92.904.820/0012-89;FECHADO;16/11/2006;15/06/1998;213;;;;NÃO;NÃO;NÃO;ORLANDO E. G. LOPES;13517;FECHADO;14/01/2009;HTTP://;AV. PARAGUASSU, 2205;;SALA 81;CENTRO;CAPÃO DA CANOA;95555-000;RS;NÃO;COMERCIAL;ORLANDO E. G. LOPES;11815;92.904.820/0001-26;IRREGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
CINE VITÓRIA 1;5001908;92.904.820/0011-06;FECHADO;16/11/2006;15/06/1998;198;;;;NÃO;NÃO;NÃO;ORLANDO E. G. LOPES;6618;FECHADO;14/01/2009;;AVENIDA BORGES DE MEDEIROS, 475;;;CENTRO;PORTO ALEGRE;90020-023;RS;NÃO;COMERCIAL;ORLANDO E. G. LOPES;11815;92.904.820/0001-26;IRREGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
CINE VITÓRIA 2;5001910;92.904.820/0011-06;FECHADO;16/11/2006;15/06/1998;146;;;;NÃO;NÃO;NÃO;ORLANDO E. G. LOPES;6618;FECHADO;14/01/2009;;AVENIDA BORGES DE MEDEIROS, 475;;;CENTRO;PORTO ALEGRE;90020-023;RS;NÃO;COMERCIAL;ORLANDO E. G. LOPES;11815;92.904.820/0001-26;IRREGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
;;../-;NÃO ENCONTRADA;;;;;;;NÃO;NÃO;NÃO;OTELO CINECLUBE;24326;EM FUNCIONAMENTO;09/04/2013;;Serafim Valandro;835;;centro;SANTA MARIA;97015-631;RS;NÃO;NÃO COMERCIAL CINECLUBE;ASSOCIAÇÃO PIAZITO ARTE E CULTURA;24325;17.472.926/0001-82;IRREGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
CINE COMPANY PEDREIRA - SALA 01;5003330;08.690.677/0001-00;FECHADO;20/12/2012;21/02/2007;160;;;;NÃO;NÃO;NÃO;P.D. BORTOLINI & ARAUJO EXIBIÇÃO CINEMATOGRAFICA LTDA;19940;FECHADO;20/12/2012;;AV. PAPA JOÃO XXIII, 365;;SALA 03;CENTRO;PEDREIRA;13920-000;SP;NÃO;COMERCIAL;P.D. BORTOLINI & ARAUJO EXIBIÇÃO CINEMATOGRAFICA LTDA;19939;08.690.677/0001-00;IRREGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
CINE COMPANY PEDREIRA - SALA 02;5003329;08.690.677/0001-00;FECHADO;20/12/2012;21/02/2007;160;;;;NÃO;NÃO;NÃO;P.D. BORTOLINI & ARAUJO EXIBIÇÃO CINEMATOGRAFICA LTDA;19940;FECHADO;20/12/2012;;AV. PAPA JOÃO XXIII, 365;;SALA 03;CENTRO;PEDREIRA;13920-000;SP;NÃO;COMERCIAL;P.D. BORTOLINI & ARAUJO EXIBIÇÃO CINEMATOGRAFICA LTDA;19939;08.690.677/0001-00;IRREGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
PARADIGMA CINE ARTE;5002812;08.709.028/0002-95;EM FUNCIONAMENTO;01/04/2021;11/06/2010;120;1;;2;SIM;NÃO;SIM;PARADIGMA CINE ARTE;16818;EM FUNCIONAMENTO;01/04/2021;www.paradigmacinearte.com;RODOVIA JOSÉ CARLOS DAUX ;8600;SALA 2 - BLOCO 8;SANTO ANTONIO DE LISBOA;FLORIANÓPOLIS;88050-001;SC;NÃO;COMERCIAL;SMART CONSULTORIA LTDA;16817;08.709.028/0001-04;REGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
PARQUE ANILINAS 3 - SALA 1;5005173;11.413.383/0002-27;FECHADO;11/12/2019;27/07/2012;180;4;4;4;SIM;NÃO;SIM;PARQUE ANILINAS 3;30132;FECHADO;11/12/2019;www.cineroxy.com.br;AVENIDA NOVE DE ABRIL;2275;1º PISO;CENTRO;CUBATÃO;11510-003;SP;NÃO;COMERCIAL;PATIO DE CINEMAS LTDA - ME;22896;11.413.383/0001-46;REGULAR;ROXY
PARQUE ANILINAS 3 - SALA 2;5005174;11.413.383/0002-27;FECHADO;11/12/2019;27/07/2012;180;4;4;4;SIM;NÃO;SIM;PARQUE ANILINAS 3;30132;FECHADO;11/12/2019;www.cineroxy.com.br;AVENIDA NOVE DE ABRIL;2275;1º PISO;CENTRO;CUBATÃO;11510-003;SP;NÃO;COMERCIAL;PATIO DE CINEMAS LTDA - ME;22896;11.413.383/0001-46;REGULAR;ROXY
CINE ESTAÇÃO;5001981;03.584.058/0001-18;FECHADO TEMPORARIAMENTE;11/03/2018;01/01/2002;426;2;16;4;SIM;NÃO;SIM;PARÁ 2000;12242;FECHADO;13/03/2018;;AV. BOULEVARD CASTILHO FRANÇA S/N;0;ARMAZÉM 03 - ESTAÇÃO DAS DOCAS;CAMPINA;BELÉM;66113-010;PA;NÃO;NÃO COMERCIAL;PARÁ 2000;12241;03.584.058/0001-18;IRREGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
PASSO FUNDO SALA 01;5005919;27.380.966/0001-58;FECHADO;01/03/2020;30/11/2017;200;2;2;3;SIM;NÃO;SIM;PASSO FUNDO;38164;FECHADO;01/03/2020;;Av. Brasil Leste ;200;Sala 101 e 102;Petropolis;PASSO FUNDO;99010-814;RS;NÃO;COMERCIAL;CINE COMERCIAL PASSO FUNDO LTDA;38163;27.380.966/0001-58;IRREGULAR;CENTERPLEX
PASSO FUNDO SALA 02;5005920;27.380.966/0001-58;FECHADO;01/03/2020;30/11/2017;200;2;2;3;SIM;NÃO;SIM;PASSO FUNDO;38164;FECHADO;01/03/2020;;Av. Brasil Leste ;200;Sala 101 e 102;Petropolis;PASSO FUNDO;99010-814;RS;NÃO;COMERCIAL;CINE COMERCIAL PASSO FUNDO LTDA;38163;27.380.966/0001-58;IRREGULAR;CENTERPLEX
PATROCINE - SALA 01;5006024;28.801.062/0001-11;FECHADO;21/03/2024;31/05/2018;184;4;16;2;NÃO;NÃO;NÃO;PATROCINE;39596;FECHADO;21/03/2024;WWW.PATROCINE.COM.BR;AVENIDA JOÃO ALVES DO NASCIMENTO;2264;SALA 41;NOSSA SENHORA DE FÁTIMA;PATROCÍNIO;38744-528;MG;NÃO;COMERCIAL;PATROCINE CINEMAS LTDA. - EPP;39595;28.801.062/0001-11;IRREGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
PATROCINE - SALA 02;5006025;28.801.062/0001-11;FECHADO;21/03/2024;31/05/2018;184;4;16;2;SIM;NÃO;SIM;PATROCINE;39596;FECHADO;21/03/2024;WWW.PATROCINE.COM.BR;AVENIDA JOÃO ALVES DO NASCIMENTO;2264;SALA 41;NOSSA SENHORA DE FÁTIMA;PATROCÍNIO;38744-528;MG;NÃO;COMERCIAL;PATROCINE CINEMAS LTDA. - EPP;39595;28.801.062/0001-11;IRREGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
PATROCINE DRIVE IN;5006588;28.801.062/0001-11;FECHADO;21/08/2020;23/07/2020;150;2;2;0;NÃO;NÃO;SIM;PATROCINE;39596;FECHADO;21/03/2024;WWW.PATROCINE.COM.BR;AVENIDA JOÃO ALVES DO NASCIMENTO;2264;SALA 41;NOSSA SENHORA DE FÁTIMA;PATROCÍNIO;38744-528;MG;NÃO;COMERCIAL;PATROCINE CINEMAS LTDA. - EPP;39595;28.801.062/0001-11;IRREGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
PATROCINE SALA 01;5007109;27.446.920/0001-94;EM FUNCIONAMENTO;21/03/2024;21/03/2024;173;4;20;2;SIM;NÃO;NÃO;PATROCINE;57755;EM FUNCIONAMENTO;21/03/2024;www.patrocine.com.br;JOAO ALVES NASCIMENTO;2264;SALA 41B;NOSSA SENHORA FATIMA;PATROCÍNIO;38744-528;MG;NÃO;COMERCIAL;PATROCINEMA LTDA;57754;27.446.920/0001-94;REGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
PATROCINE SALA 02;5007110;27.446.920/0001-94;EM FUNCIONAMENTO;21/03/2024;21/03/2024;173;4;20;2;SIM;NÃO;NÃO;PATROCINE;57755;EM FUNCIONAMENTO;21/03/2024;www.patrocine.com.br;JOAO ALVES NASCIMENTO;2264;SALA 41B;NOSSA SENHORA FATIMA;PATROCÍNIO;38744-528;MG;NÃO;COMERCIAL;PATROCINEMA LTDA;57754;27.446.920/0001-94;REGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
SALA PATROCINE MONTE 01;5007169;27.446.920/0002-75;EM FUNCIONAMENTO;20/07/2024;20/07/2024;150;7;7;5;SIM;SIM;NÃO;PATROCINE MONTE;58670;EM FUNCIONAMENTO;20/07/2024;www.patrocine.com.br;AV DAS PALMEIRAS;1101;11;BATUQUE;MONTE CARMELO;38500-000;MG;NÃO;COMERCIAL;PATROCINEMA LTDA;57754;27.446.920/0001-94;REGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
SALA PATROCINE MONTE 02;5007170;27.446.920/0002-75;EM FUNCIONAMENTO;20/07/2024;20/07/2024;150;5;5;5;SIM;SIM;NÃO;PATROCINE MONTE;58670;EM FUNCIONAMENTO;20/07/2024;www.patrocine.com.br;AV DAS PALMEIRAS;1101;11;BATUQUE;MONTE CARMELO;38500-000;MG;NÃO;COMERCIAL;PATROCINEMA LTDA;57754;27.446.920/0001-94;REGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
COSMÓPOLIS PLAZA 1;5001205;48.192.652/0001-00;FECHADO;31/08/2007;30/09/1976;102;;;;NÃO;NÃO;NÃO;PAULISTA ENTRETENIMENTOS LTDA;6735;FECHADO;18/10/2007;HTTP://WWW.PAULISTACINEMAS.COM.BR;CAIXA POSTAL 016;;;CENTRO;COSMÓPOLIS;13150-000;SP;NÃO;COMERCIAL;PAULISTA ENTRETENIMENTOS LTDA;3624;48.192.652/0001-00;IRREGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
COSMÓPOLIS PLAZA 2;5001227;48.192.652/0001-00;FECHADO;31/08/2007;30/09/1976;160;;;;NÃO;NÃO;NÃO;PAULISTA ENTRETENIMENTOS LTDA;6735;FECHADO;18/10/2007;HTTP://WWW.PAULISTACINEMAS.COM.BR;CAIXA POSTAL 016;;;CENTRO;COSMÓPOLIS;13150-000;SP;NÃO;COMERCIAL;PAULISTA ENTRETENIMENTOS LTDA;3624;48.192.652/0001-00;IRREGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
COSMÓPOLIS PLAZA 3;5001228;48.192.652/0001-00;FECHADO;31/08/2007;30/09/1976;90;;;;NÃO;NÃO;NÃO;PAULISTA ENTRETENIMENTOS LTDA;6735;FECHADO;18/10/2007;HTTP://WWW.PAULISTACINEMAS.COM.BR;CAIXA POSTAL 016;;;CENTRO;COSMÓPOLIS;13150-000;SP;NÃO;COMERCIAL;PAULISTA ENTRETENIMENTOS LTDA;3624;48.192.652/0001-00;IRREGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
PAULO ROBERTO PEREIRA DE MOURA;5003336;13.595.986/0001-31;FECHADO;15/11/2012;11/11/2011;200;;;;NÃO;NÃO;NÃO;PAULO ROBERTO PEREIRA DE MOURA;20006;FECHADO;15/11/2012;;RUA AQUIDABAN N°  714;;SALAS 84 E 88;CENTRO;RIO GRANDE;96200-480;RS;NÃO;COMERCIAL;PAULO ROBERTO PEREIRA DE MOURA;20005;13.595.986/0001-31;IRREGULAR;NÃO PERTENCE A NENHUM GRUPO EXIBIDOR
SALA CARUARU 1;5004150;17.291.890/0001-30;EM FUNCIONAMENTO;22/12/2021;12/12/2012;150;2;2;8;NÃO;NÃO;NÃO;PLANET CINEMAS CARUARU;24297;EM FUNCIONAMENTO;09/07/2021;;Avenida Agamenon Magalhães;444;;Mauricio Nassau;CARUARU;55014-000;PE;NÃO;COMERCIAL;PLANET CINEMAS CARUARU LTDA;24296;17.291.890/0001-30;REGULAR;PLANET CINEMAS
SALA CARUARU 2;5004151;17.291.890/0001-30;EM FUNCIONAMENTO;09/07/2021;12/12/2012;230;4;;16;NÃO;NÃO;NÃO;PLANET CINEMAS CARUARU;24297;EM FUNCIONAMENTO;09/07/2021;;Avenida Agamenon Magalhães;444;;Mauricio Nassau;CARUARU;55014-000;PE;NÃO;COMERCIAL;PLANET CINEMAS CARUARU LTDA;24296;17.291.890/0001-30;REGULAR;PLANET CINEMAS
SALA CARUARU 3;5004152;17.291.890/0001-30;EM FUNCIONAMENTO;22/12/2021;12/12/2012;198;4;;8;NÃO;NÃO;NÃO;PLANET CINEMAS CARUARU;24297;EM FUNCIONAMENTO;09/07/2021;;Avenida Agamenon Magalhães;444;;Mauricio Nassau;CARUARU;55014-000;PE;NÃO;COMERCIAL;PLANET CINEMAS CARUARU LTDA;24296;17.291.890/0001-30;REGULAR;PLANET CINEMAS
SALA CARUARU 4;5004153;17.291.890/0001-30;EM FUNCIONAMENTO;22/12/2021;12/12/2012;160;4;;15;NÃO;NÃO;NÃO;PLANET CINEMAS CARUARU;24297;EM FUNCIONAMENTO;09/07/2021;;Avenida Agamenon Magalhães;444;;Mauricio Nassau;CARUARU;55014-000;PE;NÃO;COMERCIAL;PLANET CINEMAS CARUARU LTDA;24296;17.291.890/0001-30;REGULAR;PLANET CINEMAS
CINEMAGIC 01;5002776;10.464.926/0001-91;FECHADO;05/08/2019;16/01/2009;197;2;;;SIM;NÃO;NÃO;PLANET MACAÉ;16630;FECHADO;05/08/2019;;RUA ALOISIO DA SILVA GOMES S/N° ;1;LOJA 234 2° PISO;GRANJA DOS CAVALEIROS;MACAÉ;27930-560;RJ;NÃO;COMERCIAL;PLANET CINEMAS MACAÉ LTDA;16629;10.464.926/0001-91;REGULAR;PLANET CINEMAS
CINEMAGIC 02;5002774;10.464.926/0001-91;FECHADO;05/08/2019;16/01/2009;197;2;;;SIM;NÃO;NÃO;PLANET MACAÉ;16630;FECHADO;05/08/2019;;RUA ALOISIO DA SILVA GOMES S/N° ;1;LOJA 234 2° PISO;GRANJA DOS CAVALEIROS;MACAÉ;27930-560;RJ;NÃO;COMERCIAL;PLANET CINEMAS MACAÉ LTDA;16629;10.464.926/0001-91;REGULAR;PLANET CINEMAS
CINEMAGIC 03;5002777;10.464.926/0001-91;FECHADO;05/08/2019;16/01/2009;220;2;;;SIM;NÃO;NÃO;PLANET MACAÉ;16630;FECHADO;05/08/2019;;RUA ALOISIO DA SILVA GOMES S/N° ;1;LOJA 234 2° PISO;GRANJA DOS CAVALEIROS;MACAÉ;27930-560;RJ;NÃO;COMERCIAL;PLANET CINEMAS MACAÉ LTDA;16629;10.464.926/0001-91;REGULAR;PLANET CINEMAS
CINEMAGIC 04;5002778;10.464.926/0001-91;FECHADO;05/08/2019;16/01/2009;197;2;;;SIM;NÃO;NÃO;PLANET MACAÉ;16630;FECHADO;05/08/2019;;RUA ALOISIO DA SILVA GOMES S/N° ;1;LOJA 234 2° PISO;GRANJA DOS CAVALEIROS;MACAÉ;27930-560;RJ;NÃO;COMERCIAL;PLANET CINEMAS MACAÉ LTDA;16629;10.464.926/0001-91;REGULAR;PLANET CINEMAS
CINEMAGIC 05;5002775;10.464.926/0001-91;FECHADO;05/08/2019;16/01/2009;197;2;;;SIM;NÃO;NÃO;PLANET MACAÉ;16630;FECHADO;05/08/2019;;RUA ALOISIO DA SILVA GOMES S/N° ;1;LOJA 234 2° PISO;GRANJA DOS CAVALEIROS;MACAÉ;27930-560;RJ;NÃO;COMERCIAL;PLANET CINEMAS MACAÉ LTDA;16629;10.464.926/0001-91;REGULAR;PLANET CINEMAS
PLANET NITEROI - SALA 01;5005968;13.250.172/0003-27;EM FUNCIONAMENTO;09/03/2023;20/02/2018;35;1;1;0;NÃO;NÃO;NÃO;PLANET NITERÓI;38804;EM FUNCIONAMENTO;05/11/2020;www.planetcinemas.com.br;Est. Francisco da Cruz Nunes;6501;Sala 290;Piratininga;NITERÓI;13250-172;RJ;NÃO;COMERCIAL;SRS PLANET CINEMAS LTDA;25436;13.250.172/0001-65;REGULAR;PLANET CINEMAS
PLANET NITEROI - SALA 02;5005969;13.250.172/0003-27;EM FUNCIONAMENTO;05/11/2020;20/02/2018;91;3;1;1;NÃO;NÃO;NÃO;PLANET NITERÓI;38804;EM FUNCIONAMENTO;05/11/2020;www.planetcinemas.com.br;Est. Francisco da Cruz Nunes;6501;Sala 290;Piratininga;NITERÓI;13250-172;RJ;NÃO;COMERCIAL;SRS PLANET CINEMAS LTDA;25436;13.250.172/0001-65;REGULAR;PLANET CINEMAS
PLANET NITEROI - SALA 03;5005970;13.250.172/0003-27;EM FUNCIONAMENTO;24/03/2022;20/02/2018;162;4;1;1;NÃO;NÃO;NÃO;PLANET NITERÓI;38804;EM FUNCIONAMENTO;05/11/2020;www.planetcinemas.com.br;Est. Francisco da Cruz Nunes;6501;Sala 290;Piratininga;NITERÓI;13250-172;RJ;NÃO;COMERCIAL;SRS PLANET CINEMAS LTDA;25436;13.250.172/0001-65;REGULAR;PLANET CINEMAS
PLANET NITEROI - SALA 04;5005971;13.250.172/0003-27;EM FUNCIONAMENTO;05/11/2020;20/02/2018;106;4;1;1;SIM;NÃO;NÃO;PLANET NITERÓI;38804;EM FUNCIONAMENTO;05/11/2020;www.planetcinemas.com.br;Est. Francisco da Cruz Nunes;6501;Sala 290;Piratininga;NITERÓI;13250-172;RJ;NÃO;COMERCIAL;SRS PLANET CINEMAS LTDA;25436;13.250.172/0001-65;REGULAR;PLANET CINEMAS
PLANET NITEROI - SALA 05;5005972;13.250.172/0003-27;EM FUNCIONAMENTO;24/03/2022;20/02/2018;206;4;2;2;NÃO;NÃO;NÃO;PLANET NITERÓI;38804;EM FUNCIONAMENTO;05/11/2020;www.planetcinemas.com.br;Est. Francisco da Cruz Nunes;6501;Sala 290;Piratininga;NITERÓI;13250-172;RJ;NÃO;COMERCIAL;SRS PLANET CINEMAS LTDA;25436;13.250.172/0001-65;REGULAR;PLANET CINEMAS
PLANET NITEROI - SALA 06;5005973;13.250.172/0003-27;EM FUNCIONAMENTO;05/11/2020;20/02/2018;157;4;1;1;NÃO;NÃO;NÃO;PLANET NITERÓI;38804;EM FUNCIONAMENTO;05/11/2020;www.planetcinemas.com.br;Est. Francisco da Cruz Nunes;6501;Sala 290;Piratininga;NITERÓI;13250-172;RJ;NÃO;COMERCIAL;SRS PLANET CINEMAS LTDA;25436;13.250.172/0001-65;REGULAR;PLANET CINEMAS
PLANET NITERÓI CINE DRIVE IN;5006592;13.250.172/0003-27;FECHADO;15/09/2021;24/06/2020;100;2;0;0;NÃO;NÃO;SIM;PLANET NITERÓI;38804;EM FUNCIONAMENTO;05/11/2020;www.planetcinemas.com.br;Est. Francisco da Cruz Nunes;6501;Sala 290;Piratininga;NITERÓI;13250-172;RJ;NÃO;COMERCIAL;SRS PLANET CINEMAS LTDA;25436;13.250.172/0001-65;REGULAR;PLANET CINEMAS
SALA CINE BRISTOL 1;5000880;60.434.149/0010-00;FECHADO;31/07/2022;11/07/2003;444;1;1;;SIM;NÃO;SIM;PLAYARTE BRISTOL;2851;FECHADO;31/07/2022;WWW.PLAYARTE.COM.BR;AV. PAULISTA,;2064;CINEMA;BELA VISTA;SÃO PAULO;01310-200;SP;NÃO;COMERCIAL;PLAYARTE CINEMAS LTDA.;260;60.434.149/0001-00;REGULAR;PLAYARTE
SALA CINE BRISTOL 2;5000881;60.434.149/0010-00;FECHADO;31/07/2022;11/07/2003;144;1;1;;SIM;NÃO;SIM;PLAYARTE BRISTOL;2851;FECHADO;31/07/2022;WWW.PLAYARTE.COM.BR;AV. PAULISTA,;2064;CINEMA;BELA VISTA;SÃO PAULO;01310-200;SP;NÃO;COMERCIAL;PLAYARTE CINEMAS LTDA.;260;60.434.149/0001-00;REGULAR;PLAYARTE
SALA CINE BRISTOL 3;5000882;60.434.149/0010-00;FECHADO;31/07/2022;11/07/2003;144;1;1;;SIM;NÃO;SIM;PLAYARTE BRISTOL;2851;FECHADO;31/07/2022;WWW.PLAYARTE.COM.BR;AV. PAULISTA,;2064;CINEMA;BELA VISTA;SÃO PAULO;01310-200;SP;NÃO;COMERCIAL;PLAYARTE CINEMAS LTDA.;260;60.434.149/0001-00;REGULAR;PLAYARTE
SALA CINE BRISTOL 4;5000883;60.434.149/0010-00;FECHADO;31/07/2022;11/07/2003;177;1;1;;SIM;NÃO;SIM;PLAYARTE BRISTOL;2851;FECHADO;31/07/2022;WWW.PLAYARTE.COM.BR;AV. PAULISTA,;2064;CINEMA;BELA VISTA;SÃO PAULO;01310-200;SP;NÃO;COMERCIAL;PLAYARTE CINEMAS LTDA.;260;60.434.149/0001-00;REGULAR;PLAYARTE
