DEPADM;DEPBOL;NOMEDEPBOL;CODRMET;CODMUN;MUN;SERIE_ANO;COD_PER;PERIODO;CO_COMP;DS_COMP;MEDPROF
2;2;Rede Municipal;7;265;CERQUILHO;5º Ano EF;9;GERAL;2;MATEMÁTICA;231,9
2;2;Rede Municipal;5;266;CHARQUEADA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;161
2;2;Rede Municipal;5;266;CHARQUEADA;2º Ano EF;2;TARDE;2;MATEMÁTICA;151
2;2;Rede Municipal;5;266;CHARQUEADA;2º Ano EF;9;GERAL;2;MATEMÁTICA;155,6
2;2;Rede Municipal;5;266;CHARQUEADA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;218,3
2;2;Rede Municipal;5;266;CHARQUEADA;5º Ano EF;2;TARDE;2;MATEMÁTICA;214,6
2;2;Rede Municipal;5;266;CHARQUEADA;5º Ano EF;9;GERAL;2;MATEMÁTICA;216,4
2;2;Rede Municipal;5;267;CLEMENTINA;2º Ano EF;2;TARDE;2;MATEMÁTICA;170,3
2;2;Rede Municipal;5;267;CLEMENTINA;2º Ano EF;9;GERAL;2;MATEMÁTICA;170,3
2;2;Rede Municipal;5;267;CLEMENTINA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;221
2;2;Rede Municipal;5;267;CLEMENTINA;5º Ano EF;9;GERAL;2;MATEMÁTICA;221
2;2;Rede Municipal;5;268;COLINA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;145,9
2;2;Rede Municipal;5;268;COLINA;2º Ano EF;2;TARDE;2;MATEMÁTICA;160,1
2;2;Rede Municipal;5;268;COLINA;2º Ano EF;9;GERAL;2;MATEMÁTICA;152,9
2;2;Rede Municipal;5;268;COLINA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;221,6
2;2;Rede Municipal;5;268;COLINA;5º Ano EF;2;TARDE;2;MATEMÁTICA;206,6
2;2;Rede Municipal;5;268;COLINA;5º Ano EF;9;GERAL;2;MATEMÁTICA;218,6
2;2;Rede Municipal;5;269;COLOMBIA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;218,2
2;2;Rede Municipal;5;269;COLOMBIA;2º Ano EF;2;TARDE;2;MATEMÁTICA;205,8
2;2;Rede Municipal;5;269;COLOMBIA;2º Ano EF;9;GERAL;2;MATEMÁTICA;215,8
2;2;Rede Municipal;5;269;COLOMBIA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;246,2
2;2;Rede Municipal;5;269;COLOMBIA;5º Ano EF;9;GERAL;2;MATEMÁTICA;246,2
2;2;Rede Municipal;5;269;COLOMBIA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;273,6
2;2;Rede Municipal;5;269;COLOMBIA;9º Ano EF;2;TARDE;2;MATEMÁTICA;287,8
2;2;Rede Municipal;5;269;COLOMBIA;9º Ano EF;9;GERAL;2;MATEMÁTICA;280,4
2;2;Rede Municipal;5;270;CONCHAL;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;168,9
2;2;Rede Municipal;5;270;CONCHAL;2º Ano EF;2;TARDE;2;MATEMÁTICA;173,2
2;2;Rede Municipal;5;270;CONCHAL;2º Ano EF;9;GERAL;2;MATEMÁTICA;171,1
2;2;Rede Municipal;5;270;CONCHAL;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;215,9
2;2;Rede Municipal;5;270;CONCHAL;5º Ano EF;2;TARDE;2;MATEMÁTICA;225,3
2;2;Rede Municipal;5;270;CONCHAL;5º Ano EF;9;GERAL;2;MATEMÁTICA;220
2;2;Rede Municipal;5;270;CONCHAL;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;295,9
2;2;Rede Municipal;5;270;CONCHAL;9º Ano EF;9;GERAL;2;MATEMÁTICA;295,9
2;2;Rede Municipal;5;271;CONCHAS;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;155,5
2;2;Rede Municipal;5;271;CONCHAS;2º Ano EF;2;TARDE;2;MATEMÁTICA;160,8
2;2;Rede Municipal;5;271;CONCHAS;2º Ano EF;9;GERAL;2;MATEMÁTICA;156,3
2;2;Rede Municipal;5;271;CONCHAS;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;199,5
2;2;Rede Municipal;5;271;CONCHAS;5º Ano EF;2;TARDE;2;MATEMÁTICA;203,7
2;2;Rede Municipal;5;271;CONCHAS;5º Ano EF;9;GERAL;2;MATEMÁTICA;200,1
2;2;Rede Municipal;5;271;CONCHAS;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;0
2;2;Rede Municipal;5;271;CONCHAS;9º Ano EF;2;TARDE;2;MATEMÁTICA;0
2;2;Rede Municipal;5;271;CONCHAS;9º Ano EF;9;GERAL;2;MATEMÁTICA;0
2;2;Rede Municipal;5;272;CORDEIROPOLIS;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;178,7
2;2;Rede Municipal;5;272;CORDEIROPOLIS;2º Ano EF;2;TARDE;2;MATEMÁTICA;213,9
2;2;Rede Municipal;5;272;CORDEIROPOLIS;2º Ano EF;9;GERAL;2;MATEMÁTICA;187,1
2;2;Rede Municipal;5;272;CORDEIROPOLIS;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;225,3
2;2;Rede Municipal;5;272;CORDEIROPOLIS;5º Ano EF;2;TARDE;2;MATEMÁTICA;224,1
2;2;Rede Municipal;5;272;CORDEIROPOLIS;5º Ano EF;9;GERAL;2;MATEMÁTICA;225
2;2;Rede Municipal;5;273;COROADOS;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;189,2
2;2;Rede Municipal;5;273;COROADOS;2º Ano EF;2;TARDE;2;MATEMÁTICA;227,1
2;2;Rede Municipal;5;273;COROADOS;2º Ano EF;9;GERAL;2;MATEMÁTICA;198,3
2;2;Rede Municipal;5;273;COROADOS;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;256
2;2;Rede Municipal;5;273;COROADOS;5º Ano EF;2;TARDE;2;MATEMÁTICA;267,9
2;2;Rede Municipal;5;273;COROADOS;5º Ano EF;9;GERAL;2;MATEMÁTICA;259,6
2;2;Rede Municipal;5;274;CORONEL MACEDO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;167,9
2;2;Rede Municipal;5;274;CORONEL MACEDO;2º Ano EF;2;TARDE;2;MATEMÁTICA;161,2
2;2;Rede Municipal;5;274;CORONEL MACEDO;2º Ano EF;9;GERAL;2;MATEMÁTICA;164,9
2;2;Rede Municipal;5;274;CORONEL MACEDO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;218,3
2;2;Rede Municipal;5;274;CORONEL MACEDO;5º Ano EF;2;TARDE;2;MATEMÁTICA;228,3
2;2;Rede Municipal;5;274;CORONEL MACEDO;5º Ano EF;9;GERAL;2;MATEMÁTICA;220,6
2;2;Rede Municipal;5;275;CORUMBATAI;2º Ano EF;2;TARDE;2;MATEMÁTICA;189,9
2;2;Rede Municipal;5;275;CORUMBATAI;2º Ano EF;9;GERAL;2;MATEMÁTICA;189,9
2;2;Rede Municipal;5;275;CORUMBATAI;5º Ano EF;2;TARDE;2;MATEMÁTICA;227
2;2;Rede Municipal;5;275;CORUMBATAI;5º Ano EF;9;GERAL;2;MATEMÁTICA;227
2;2;Rede Municipal;3;276;COSMOPOLIS;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;164,1
2;2;Rede Municipal;3;276;COSMOPOLIS;2º Ano EF;2;TARDE;2;MATEMÁTICA;170,4
2;2;Rede Municipal;3;276;COSMOPOLIS;2º Ano EF;9;GERAL;2;MATEMÁTICA;167,5
2;2;Rede Municipal;3;276;COSMOPOLIS;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;224,7
2;2;Rede Municipal;3;276;COSMOPOLIS;5º Ano EF;2;TARDE;2;MATEMÁTICA;229,9
2;2;Rede Municipal;3;276;COSMOPOLIS;5º Ano EF;9;GERAL;2;MATEMÁTICA;226,8
2;2;Rede Municipal;5;277;COSMORAMA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;220
2;2;Rede Municipal;5;277;COSMORAMA;2º Ano EF;2;TARDE;2;MATEMÁTICA;217,5
2;2;Rede Municipal;5;277;COSMORAMA;2º Ano EF;9;GERAL;2;MATEMÁTICA;218,8
2;2;Rede Municipal;5;277;COSMORAMA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;250,2
2;2;Rede Municipal;5;277;COSMORAMA;5º Ano EF;2;TARDE;2;MATEMÁTICA;244,9
2;2;Rede Municipal;5;277;COSMORAMA;5º Ano EF;9;GERAL;2;MATEMÁTICA;246,9
2;2;Rede Municipal;5;277;COSMORAMA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;0
2;2;Rede Municipal;5;277;COSMORAMA;9º Ano EF;2;TARDE;2;MATEMÁTICA;0
2;2;Rede Municipal;5;277;COSMORAMA;9º Ano EF;9;GERAL;2;MATEMÁTICA;0
2;2;Rede Municipal;1;278;COTIA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;166,4
2;2;Rede Municipal;1;278;COTIA;2º Ano EF;2;TARDE;2;MATEMÁTICA;161,4
2;2;Rede Municipal;1;278;COTIA;2º Ano EF;9;GERAL;2;MATEMÁTICA;163,6
2;2;Rede Municipal;1;278;COTIA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;206,5
2;2;Rede Municipal;1;278;COTIA;5º Ano EF;2;TARDE;2;MATEMÁTICA;206,4
2;2;Rede Municipal;1;278;COTIA;5º Ano EF;9;GERAL;2;MATEMÁTICA;206,5
2;2;Rede Municipal;6;279;CRAVINHOS;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;160,8
2;2;Rede Municipal;6;279;CRAVINHOS;2º Ano EF;2;TARDE;2;MATEMÁTICA;155,8
2;2;Rede Municipal;6;279;CRAVINHOS;2º Ano EF;9;GERAL;2;MATEMÁTICA;157,8
2;2;Rede Municipal;6;279;CRAVINHOS;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;208
2;2;Rede Municipal;6;279;CRAVINHOS;5º Ano EF;2;TARDE;2;MATEMÁTICA;195,4
2;2;Rede Municipal;6;279;CRAVINHOS;5º Ano EF;9;GERAL;2;MATEMÁTICA;203,9
2;2;Rede Municipal;6;279;CRAVINHOS;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;0
2;2;Rede Municipal;6;279;CRAVINHOS;9º Ano EF;2;TARDE;2;MATEMÁTICA;0
2;2;Rede Municipal;6;279;CRAVINHOS;9º Ano EF;9;GERAL;2;MATEMÁTICA;0
2;2;Rede Municipal;5;280;CRISTAIS PAULISTA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;150,7
2;2;Rede Municipal;5;280;CRISTAIS PAULISTA;2º Ano EF;2;TARDE;2;MATEMÁTICA;152,9
2;2;Rede Municipal;5;280;CRISTAIS PAULISTA;2º Ano EF;9;GERAL;2;MATEMÁTICA;151,4
2;2;Rede Municipal;5;280;CRISTAIS PAULISTA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;214,7
2;2;Rede Municipal;5;280;CRISTAIS PAULISTA;5º Ano EF;2;TARDE;2;MATEMÁTICA;220,4
2;2;Rede Municipal;5;280;CRISTAIS PAULISTA;5º Ano EF;9;GERAL;2;MATEMÁTICA;217
2;2;Rede Municipal;5;281;CRUZALIA;2º Ano EF;2;TARDE;2;MATEMÁTICA;204,4
2;2;Rede Municipal;5;281;CRUZALIA;2º Ano EF;9;GERAL;2;MATEMÁTICA;204,4
2;2;Rede Municipal;5;281;CRUZALIA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;247,3
2;2;Rede Municipal;5;281;CRUZALIA;5º Ano EF;9;GERAL;2;MATEMÁTICA;247,3
2;2;Rede Municipal;4;282;CRUZEIRO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;159,7
2;2;Rede Municipal;4;282;CRUZEIRO;2º Ano EF;2;TARDE;2;MATEMÁTICA;155
2;2;Rede Municipal;4;282;CRUZEIRO;2º Ano EF;9;GERAL;2;MATEMÁTICA;156,6
2;2;Rede Municipal;4;282;CRUZEIRO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;202,3
2;2;Rede Municipal;4;282;CRUZEIRO;5º Ano EF;2;TARDE;2;MATEMÁTICA;205
2;2;Rede Municipal;4;282;CRUZEIRO;5º Ano EF;9;GERAL;2;MATEMÁTICA;203,2
2;2;Rede Municipal;2;283;CUBATAO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;158,2
2;2;Rede Municipal;2;283;CUBATAO;2º Ano EF;2;TARDE;2;MATEMÁTICA;163,2
2;2;Rede Municipal;2;283;CUBATAO;2º Ano EF;9;GERAL;2;MATEMÁTICA;160,9
2;2;Rede Municipal;2;283;CUBATAO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;199,3
2;2;Rede Municipal;2;283;CUBATAO;5º Ano EF;2;TARDE;2;MATEMÁTICA;203,2
2;2;Rede Municipal;2;283;CUBATAO;5º Ano EF;9;GERAL;2;MATEMÁTICA;200,5
2;2;Rede Municipal;4;284;CUNHA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;164,8
2;2;Rede Municipal;4;284;CUNHA;2º Ano EF;2;TARDE;2;MATEMÁTICA;180,4
2;2;Rede Municipal;4;284;CUNHA;2º Ano EF;9;GERAL;2;MATEMÁTICA;172,1
2;2;Rede Municipal;4;284;CUNHA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;224,1
2;2;Rede Municipal;4;284;CUNHA;5º Ano EF;2;TARDE;2;MATEMÁTICA;215,3
2;2;Rede Municipal;4;284;CUNHA;5º Ano EF;9;GERAL;2;MATEMÁTICA;220,3
2;2;Rede Municipal;5;285;DESCALVADO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;182,1
2;2;Rede Municipal;5;285;DESCALVADO;2º Ano EF;2;TARDE;2;MATEMÁTICA;178,4
2;2;Rede Municipal;5;285;DESCALVADO;2º Ano EF;9;GERAL;2;MATEMÁTICA;179,8
2;2;Rede Municipal;5;285;DESCALVADO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;231,6
2;2;Rede Municipal;5;285;DESCALVADO;5º Ano EF;2;TARDE;2;MATEMÁTICA;223,9
2;2;Rede Municipal;5;285;DESCALVADO;5º Ano EF;9;GERAL;2;MATEMÁTICA;227,6
2;2;Rede Municipal;1;286;DIADEMA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;155,2
2;2;Rede Municipal;1;286;DIADEMA;2º Ano EF;2;TARDE;2;MATEMÁTICA;157
2;2;Rede Municipal;1;286;DIADEMA;2º Ano EF;9;GERAL;2;MATEMÁTICA;156,1
2;2;Rede Municipal;1;286;DIADEMA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;212,3
2;2;Rede Municipal;1;286;DIADEMA;5º Ano EF;2;TARDE;2;MATEMÁTICA;211,3
2;2;Rede Municipal;1;286;DIADEMA;5º Ano EF;9;GERAL;2;MATEMÁTICA;211,8
2;2;Rede Municipal;5;287;DIVINOLANDIA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;147,8
2;2;Rede Municipal;5;287;DIVINOLANDIA;2º Ano EF;2;TARDE;2;MATEMÁTICA;172,7
2;2;Rede Municipal;5;287;DIVINOLANDIA;2º Ano EF;9;GERAL;2;MATEMÁTICA;160,7
2;2;Rede Municipal;5;287;DIVINOLANDIA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;195,5
2;2;Rede Municipal;5;287;DIVINOLANDIA;5º Ano EF;2;TARDE;2;MATEMÁTICA;213,2
2;2;Rede Municipal;5;287;DIVINOLANDIA;5º Ano EF;9;GERAL;2;MATEMÁTICA;205,9
2;2;Rede Municipal;5;289;DOIS CORREGOS;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;192,3
2;2;Rede Municipal;5;289;DOIS CORREGOS;2º Ano EF;2;TARDE;2;MATEMÁTICA;174,2
2;2;Rede Municipal;5;289;DOIS CORREGOS;2º Ano EF;9;GERAL;2;MATEMÁTICA;182,6
2;2;Rede Municipal;5;289;DOIS CORREGOS;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;227,1
2;2;Rede Municipal;5;289;DOIS CORREGOS;5º Ano EF;2;TARDE;2;MATEMÁTICA;200,5
2;2;Rede Municipal;5;289;DOIS CORREGOS;5º Ano EF;9;GERAL;2;MATEMÁTICA;216
2;2;Rede Municipal;5;290;DOLCINOPOLIS;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;190,8
2;2;Rede Municipal;5;290;DOLCINOPOLIS;2º Ano EF;2;TARDE;2;MATEMÁTICA;148,8
2;2;Rede Municipal;5;290;DOLCINOPOLIS;2º Ano EF;9;GERAL;2;MATEMÁTICA;171,8
2;2;Rede Municipal;5;290;DOLCINOPOLIS;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;223,5
2;2;Rede Municipal;5;290;DOLCINOPOLIS;5º Ano EF;2;TARDE;2;MATEMÁTICA;188
2;2;Rede Municipal;5;290;DOLCINOPOLIS;5º Ano EF;9;GERAL;2;MATEMÁTICA;207
2;2;Rede Municipal;5;291;DOURADO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;196,8
2;2;Rede Municipal;5;291;DOURADO;2º Ano EF;2;TARDE;2;MATEMÁTICA;170,2
2;2;Rede Municipal;5;291;DOURADO;2º Ano EF;9;GERAL;2;MATEMÁTICA;177
2;2;Rede Municipal;5;291;DOURADO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;205,9
2;2;Rede Municipal;5;291;DOURADO;5º Ano EF;2;TARDE;2;MATEMÁTICA;200,3
2;2;Rede Municipal;5;291;DOURADO;5º Ano EF;9;GERAL;2;MATEMÁTICA;202,4
2;2;Rede Municipal;5;292;DRACENA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;186,3
2;2;Rede Municipal;5;292;DRACENA;2º Ano EF;2;TARDE;2;MATEMÁTICA;164,2
2;2;Rede Municipal;5;292;DRACENA;2º Ano EF;9;GERAL;2;MATEMÁTICA;179,6
2;2;Rede Municipal;5;292;DRACENA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;237,3
2;2;Rede Municipal;5;292;DRACENA;5º Ano EF;2;TARDE;2;MATEMÁTICA;228,1
2;2;Rede Municipal;5;292;DRACENA;5º Ano EF;9;GERAL;2;MATEMÁTICA;233,2
2;2;Rede Municipal;5;293;DUARTINA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;197
2;2;Rede Municipal;5;293;DUARTINA;2º Ano EF;2;TARDE;2;MATEMÁTICA;200,8
2;2;Rede Municipal;5;293;DUARTINA;2º Ano EF;9;GERAL;2;MATEMÁTICA;198,4
2;2;Rede Municipal;5;293;DUARTINA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;262,5
2;2;Rede Municipal;5;293;DUARTINA;5º Ano EF;2;TARDE;2;MATEMÁTICA;257,6
2;2;Rede Municipal;5;293;DUARTINA;5º Ano EF;9;GERAL;2;MATEMÁTICA;261,3
2;2;Rede Municipal;6;294;DUMONT;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;176,8
2;2;Rede Municipal;6;294;DUMONT;2º Ano EF;2;TARDE;2;MATEMÁTICA;176,1
2;2;Rede Municipal;6;294;DUMONT;2º Ano EF;9;GERAL;2;MATEMÁTICA;176,6
2;2;Rede Municipal;6;294;DUMONT;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;216,6
2;2;Rede Municipal;6;294;DUMONT;5º Ano EF;2;TARDE;2;MATEMÁTICA;200,8
2;2;Rede Municipal;6;294;DUMONT;5º Ano EF;9;GERAL;2;MATEMÁTICA;212,2
2;2;Rede Municipal;5;295;ECHAPORA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;196,5
2;2;Rede Municipal;5;295;ECHAPORA;2º Ano EF;2;TARDE;2;MATEMÁTICA;210,5
2;2;Rede Municipal;5;295;ECHAPORA;2º Ano EF;9;GERAL;2;MATEMÁTICA;204
2;2;Rede Municipal;5;295;ECHAPORA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;262,7
2;2;Rede Municipal;5;295;ECHAPORA;5º Ano EF;2;TARDE;2;MATEMÁTICA;241
2;2;Rede Municipal;5;295;ECHAPORA;5º Ano EF;9;GERAL;2;MATEMÁTICA;251,6
2;2;Rede Municipal;5;296;ELDORADO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;159,3
2;2;Rede Municipal;5;296;ELDORADO;2º Ano EF;2;TARDE;2;MATEMÁTICA;179,4
2;2;Rede Municipal;5;296;ELDORADO;2º Ano EF;9;GERAL;2;MATEMÁTICA;174,3
2;2;Rede Municipal;5;296;ELDORADO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;214,1
2;2;Rede Municipal;5;296;ELDORADO;5º Ano EF;2;TARDE;2;MATEMÁTICA;189,6
2;2;Rede Municipal;5;296;ELDORADO;5º Ano EF;9;GERAL;2;MATEMÁTICA;212,6
2;2;Rede Municipal;5;297;ELIAS FAUSTO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;172,5
2;2;Rede Municipal;5;297;ELIAS FAUSTO;2º Ano EF;2;TARDE;2;MATEMÁTICA;188,4
2;2;Rede Municipal;5;297;ELIAS FAUSTO;2º Ano EF;9;GERAL;2;MATEMÁTICA;178,7
2;2;Rede Municipal;5;297;ELIAS FAUSTO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;231,2
2;2;Rede Municipal;5;297;ELIAS FAUSTO;5º Ano EF;2;TARDE;2;MATEMÁTICA;212,2
2;2;Rede Municipal;5;297;ELIAS FAUSTO;5º Ano EF;9;GERAL;2;MATEMÁTICA;224,8
2;2;Rede Municipal;1;298;EMBU DAS ARTES;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;142
2;2;Rede Municipal;1;298;EMBU DAS ARTES;2º Ano EF;2;TARDE;2;MATEMÁTICA;140,6
2;2;Rede Municipal;1;298;EMBU DAS ARTES;2º Ano EF;9;GERAL;2;MATEMÁTICA;141,2
2;2;Rede Municipal;1;298;EMBU DAS ARTES;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;201,7
2;2;Rede Municipal;1;298;EMBU DAS ARTES;5º Ano EF;2;TARDE;2;MATEMÁTICA;201,6
2;2;Rede Municipal;1;298;EMBU DAS ARTES;5º Ano EF;9;GERAL;2;MATEMÁTICA;201,6
2;2;Rede Municipal;1;299;EMBU-GUACU;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;145,8
2;2;Rede Municipal;1;299;EMBU-GUACU;2º Ano EF;2;TARDE;2;MATEMÁTICA;156,3
2;2;Rede Municipal;1;299;EMBU-GUACU;2º Ano EF;9;GERAL;2;MATEMÁTICA;154,8
2;2;Rede Municipal;1;299;EMBU-GUACU;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;199,4
2;2;Rede Municipal;1;299;EMBU-GUACU;5º Ano EF;9;GERAL;2;MATEMÁTICA;199,4
2;2;Rede Municipal;1;299;EMBU-GUACU;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;0
2;2;Rede Municipal;1;299;EMBU-GUACU;9º Ano EF;9;GERAL;2;MATEMÁTICA;0
2;2;Rede Municipal;5;300;ESTRELA DO NORTE;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;182,5
2;2;Rede Municipal;5;300;ESTRELA DO NORTE;2º Ano EF;2;TARDE;2;MATEMÁTICA;191,7
2;2;Rede Municipal;5;300;ESTRELA DO NORTE;2º Ano EF;9;GERAL;2;MATEMÁTICA;187,2
2;2;Rede Municipal;5;300;ESTRELA DO NORTE;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;227,7
2;2;Rede Municipal;5;300;ESTRELA DO NORTE;5º Ano EF;2;TARDE;2;MATEMÁTICA;253,4
2;2;Rede Municipal;5;300;ESTRELA DO NORTE;5º Ano EF;9;GERAL;2;MATEMÁTICA;240,2
2;2;Rede Municipal;5;301;ESTRELA D'OESTE;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;171,4
2;2;Rede Municipal;5;301;ESTRELA D'OESTE;2º Ano EF;2;TARDE;2;MATEMÁTICA;177,3
2;2;Rede Municipal;5;301;ESTRELA D'OESTE;2º Ano EF;9;GERAL;2;MATEMÁTICA;174,7
2;2;Rede Municipal;5;301;ESTRELA D'OESTE;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;224,8
2;2;Rede Municipal;5;301;ESTRELA D'OESTE;5º Ano EF;2;TARDE;2;MATEMÁTICA;239,3
2;2;Rede Municipal;5;301;ESTRELA D'OESTE;5º Ano EF;9;GERAL;2;MATEMÁTICA;230,2
2;2;Rede Municipal;5;302;FARTURA;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;182,9
2;2;Rede Municipal;5;302;FARTURA;2º Ano EF;2;TARDE;2;MATEMÁTICA;189,1
2;2;Rede Municipal;5;302;FARTURA;2º Ano EF;9;GERAL;2;MATEMÁTICA;186
2;2;Rede Municipal;5;302;FARTURA;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;259,7
2;2;Rede Municipal;5;302;FARTURA;5º Ano EF;2;TARDE;2;MATEMÁTICA;237,6
2;2;Rede Municipal;5;302;FARTURA;5º Ano EF;9;GERAL;2;MATEMÁTICA;248,5
2;2;Rede Municipal;5;303;FERNANDO PRESTES;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;270,1
2;2;Rede Municipal;5;303;FERNANDO PRESTES;2º Ano EF;2;TARDE;2;MATEMÁTICA;262,1
2;2;Rede Municipal;5;303;FERNANDO PRESTES;2º Ano EF;9;GERAL;2;MATEMÁTICA;264,8
2;2;Rede Municipal;5;303;FERNANDO PRESTES;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;257,3
2;2;Rede Municipal;5;303;FERNANDO PRESTES;5º Ano EF;2;TARDE;2;MATEMÁTICA;274,7
2;2;Rede Municipal;5;303;FERNANDO PRESTES;5º Ano EF;9;GERAL;2;MATEMÁTICA;267
2;2;Rede Municipal;5;303;FERNANDO PRESTES;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;0
2;2;Rede Municipal;5;303;FERNANDO PRESTES;9º Ano EF;9;GERAL;2;MATEMÁTICA;0
2;2;Rede Municipal;5;304;FERNANDOPOLIS;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;172,4
2;2;Rede Municipal;5;304;FERNANDOPOLIS;2º Ano EF;2;TARDE;2;MATEMÁTICA;164
2;2;Rede Municipal;5;304;FERNANDOPOLIS;2º Ano EF;9;GERAL;2;MATEMÁTICA;169,4
2;2;Rede Municipal;5;304;FERNANDOPOLIS;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;224,6
2;2;Rede Municipal;5;304;FERNANDOPOLIS;5º Ano EF;2;TARDE;2;MATEMÁTICA;218,5
2;2;Rede Municipal;5;304;FERNANDOPOLIS;5º Ano EF;9;GERAL;2;MATEMÁTICA;221,8
2;2;Rede Municipal;5;304;FERNANDOPOLIS;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;0
2;2;Rede Municipal;5;304;FERNANDOPOLIS;9º Ano EF;9;GERAL;2;MATEMÁTICA;0
2;2;Rede Municipal;1;305;FERRAZ DE VASCONCELOS;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;163,4
2;2;Rede Municipal;1;305;FERRAZ DE VASCONCELOS;2º Ano EF;2;TARDE;2;MATEMÁTICA;171
2;2;Rede Municipal;1;305;FERRAZ DE VASCONCELOS;2º Ano EF;9;GERAL;2;MATEMÁTICA;167,7
2;2;Rede Municipal;1;305;FERRAZ DE VASCONCELOS;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;206,4
2;2;Rede Municipal;1;305;FERRAZ DE VASCONCELOS;5º Ano EF;2;TARDE;2;MATEMÁTICA;215,6
