BIOMA,ESTADO,MUNICIPIO,DTIMGANT,DTIMGDEP
Cerrado,BAHIA,Caetité,14/11/2020,28/03/2021
Cerrado,BAHIA,Barreiras,03/06/2023,25/12/2023
Cerrado,BAHIA,Formosa do Rio Preto,13/06/2022,13/06/2023
Cerrado,BAHIA,Riachão das Neves,01/09/2022,17/08/2023
Cerrado,BAHIA,Correntina,08/08/2023,16/12/2023
Cerrado,BAHIA,Coribe,04/08/2022,30/07/2023
Cerrado,BAHIA,Urandi,11/08/2022,27/07/2023
Cerrado,BAHIA,São Desidério,28/06/2023,17/12/2023
Cerrado,BAHIA,Caetité,29/03/2021,21/11/2021
Cerrado,BAHIA,Riachão das Neves,27/11/2023,15/12/2023
Cerrado,BAHIA,Jaborandi,08/09/2023,19/01/2024
Cerrado,BAHIA,Riachão das Neves,12/10/2022,24/10/2023
Cerrado,BAHIA,São Desidério,10/11/2023,19/01/2024
Cerrado,BAHIA,Barreiras,02/08/2023,25/12/2023
Cerrado,BAHIA,Catolândia,11/11/2023,25/12/2023
Cerrado,BAHIA,Barreiras,15/11/2023,02/12/2023
Cerrado,BAHIA,Santa Rita de Cássia,29/07/2023,25/12/2023
Cerrado,BAHIA,Formosa do Rio Preto,28/11/2023,25/12/2023
Cerrado,BAHIA,Santa Rita de Cássia,12/10/2022,12/12/2022
Cerrado,BAHIA,Brejolândia,20/08/2023,16/01/2024
Cerrado,BAHIA,Formosa do Rio Preto,22/09/2023,15/12/2023
Cerrado,BAHIA,Cotegipe,20/05/2023,18/10/2023
Cerrado,BAHIA,Cristópolis,05/10/2023,23/10/2023
Cerrado,BAHIA,Barreiras,25/07/2023,09/11/2023
Cerrado,BAHIA,Riachão das Neves,29/07/2018,13/02/2019
Cerrado,BAHIA,Formosa do Rio Preto,26/08/2022,18/09/2022
Cerrado,BAHIA,Brejolândia,22/08/2023,12/11/2023
Cerrado,BAHIA,Riachão das Neves,30/03/2023,21/10/2023
Cerrado,BAHIA,Catolândia,26/05/2023,25/12/2023
Cerrado,BAHIA,Luís Eduardo Magalhães,15/12/2023,25/12/2023
Caatinga,BAHIA,Bom Jesus da Lapa,26/02/2023,11/10/2023
Cerrado,BAHIA,Baianópolis,21/05/2023,30/11/2023
Caatinga,BAHIA,São Félix do Coribe,06/08/2023,27/09/2023
Caatinga,BAHIA,Cotegipe,28/04/2023,14/11/2023
Caatinga,BAHIA,Bom Jesus da Lapa,30/03/2023,14/11/2023
Caatinga,BAHIA,Bom Jesus da Lapa,27/04/2023,16/11/2023
Caatinga,BAHIA,Santa Rita de Cássia,24/09/2023,13/11/2023
Caatinga,BAHIA,Riacho de Santana,11/07/2023,08/08/2023
Caatinga,BAHIA,Jaborandi,28/05/2023,22/09/2023
Caatinga,BAHIA,São Félix do Coribe,01/04/2023,09/05/2023
Caatinga,BAHIA,Bom Jesus da Lapa,27/04/2022,11/11/2023
Caatinga,BAHIA,Bom Jesus da Lapa,30/03/2023,23/11/2023
Caatinga,BAHIA,Urandi,31/03/2023,22/11/2023
Caatinga,BAHIA,Barra da Estiva,19/01/2022,06/08/2022
Caatinga,BAHIA,Condeúba,05/06/2023,19/10/2023
Caatinga,BAHIA,Pindobaçu,11/08/2022,27/08/2023
Caatinga,BAHIA,São Félix do Coribe,09/09/2023,13/11/2023
Caatinga,BAHIA,Matina,28/04/2022,08/03/2023
Caatinga,BAHIA,Macaúbas,09/05/2023,24/10/2023
Cerrado,BAHIA,Coribe,15/06/2023,17/12/2023
Cerrado,BAHIA,Santa Rita de Cássia,21/05/2023,30/11/2023
Caatinga,BAHIA,Iuiu,06/12/2022,28/12/2023
Cerrado,BAHIA,São Desidério,03/06/2023,25/12/2023
Cerrado,BAHIA,Jaborandi,13/09/2023,23/10/2023
Cerrado,BAHIA,Correntina,28/07/2023,19/01/2024
Cerrado,BAHIA,Jaborandi,02/08/2022,02/08/2023
Caatinga,BAHIA,Jacaraci,06/02/2023,15/04/2023
Caatinga,BAHIA,Paratinga,17/01/2023,16/10/2023
Caatinga,BAHIA,São Félix do Coribe,05/05/2023,12/08/2023
Caatinga,BAHIA,Carinhanha,24/03/2023,04/08/2023
Caatinga,BAHIA,Bom Jesus da Lapa,26/02/2023,15/11/2023
Caatinga,BAHIA,Condeúba,05/06/2023,10/10/2023
Caatinga,BAHIA,São Félix do Coribe,19/05/2023,11/08/2023
Cerrado,BAHIA,Riacho de Santana,21/05/2023,27/12/2023
Cerrado,BAHIA,Correntina,23/06/2023,25/12/2023
Cerrado,BAHIA,Correntina,27/08/2020,08/11/2020
Cerrado,BAHIA,Baianópolis,21/05/2023,30/11/2023
Caatinga,BAHIA,Jacaraci,03/07/2023,14/12/2023
Caatinga,BAHIA,Barra,28/04/2023,28/11/2023
Caatinga,BAHIA,Buritirama,13/07/2023,15/10/2023
Cerrado,BAHIA,Coribe,02/07/2022,26/09/2022
Cerrado,BAHIA,Riachão das Neves,01/06/2021,14/12/2021
Cerrado,BAHIA,Caetité,14/09/2022,29/10/2022
Cerrado,BAHIA,Coribe,15/08/2023,28/11/2023
Caatinga,BAHIA,Feira da Mata,12/07/2023,09/10/2023
Cerrado,BAHIA,Correntina,26/04/2023,28/06/2023
Cerrado,BAHIA,Formosa do Rio Preto,09/01/2023,28/06/2023
Caatinga,BAHIA,Feira da Mata,12/07/2023,26/11/2023
Caatinga,BAHIA,São Félix do Coribe,18/04/2023,15/07/2023
Caatinga,BAHIA,Piatã,16/04/2023,06/09/2023
Caatinga,BAHIA,São Félix do Coribe,14/06/2023,13/10/2023
Caatinga,BAHIA,Tanhaçu,09/02/2023,20/04/2023
Cerrado,BAHIA,Santa Rita de Cássia,03/06/2021,28/07/2021
Caatinga,BAHIA,Buritirama,29/04/2023,25/12/2023
Caatinga,BAHIA,Jaborandi,29/04/2023,29/06/2023
Caatinga,BAHIA,São Félix do Coribe,15/07/2023,08/08/2023
Caatinga,BAHIA,Santa Rita de Cássia,29/06/2023,17/09/2023
Caatinga,BAHIA,Oliveira dos Brejinhos,30/03/2022,23/05/2023
Caatinga,BAHIA,São Félix do Coribe,07/05/2023,20/08/2023
Caatinga,BAHIA,Angical,08/04/2023,14/04/2023
Caatinga,BAHIA,Licínio de Almeida,20/05/2023,27/09/2023
Caatinga,BAHIA,São Félix do Coribe,29/03/2023,15/04/2023
Caatinga,BAHIA,Presidente Jânio Quadros,04/06/2023,11/07/2023
Caatinga,BAHIA,Livramento de Nossa Senhora,11/07/2023,12/12/2023
Caatinga,BAHIA,Carinhanha,25/02/2023,11/09/2023
Caatinga,BAHIA,Feira da Mata,27/02/2023,01/04/2023
Caatinga,BAHIA,Santana,16/04/2023,14/06/2023
Caatinga,BAHIA,Jacaraci,16/04/2023,22/11/2023
Caatinga,BAHIA,Riacho de Santana,27/04/2022,17/01/2023
Caatinga,BAHIA,Carinhanha,20/06/2023,10/09/2023
Caatinga,BAHIA,Jacaraci,05/06/2023,10/07/2023
Caatinga,BAHIA,Carinhanha,18/05/2023,18/06/2023
Caatinga,BAHIA,Buritirama,30/03/2023,05/05/2023
Caatinga,BAHIA,Caldeirão Grande,14/06/2023,08/01/2024
Caatinga,BAHIA,Jeremoabo,12/05/2023,27/10/2023
Caatinga,BAHIA,Boa Vista do Tupim,24/03/2022,12/11/2023
Caatinga,BAHIA,Matina,17/07/2023,18/10/2023
Caatinga,BAHIA,Cocos,12/07/2023,15/10/2023
Caatinga,BAHIA,Coribe,30/05/2023,14/11/2023
Caatinga,BAHIA,Bom Jesus da Lapa,14/04/2023,25/12/2023
Caatinga,BAHIA,Sítio do Mato,29/04/2023,20/08/2023
Caatinga,BAHIA,Carinhanha,30/05/2023,25/09/2023
Caatinga,BAHIA,Santa Rita de Cássia,08/03/2023,20/07/2023
Caatinga,BAHIA,Macaúbas,11/03/2023,25/07/2023
Caatinga,BAHIA,Campo Formoso,26/01/2023,03/10/2023
Caatinga,BAHIA,Feira da Mata,26/06/2023,19/11/2023
Caatinga,BAHIA,Bom Jesus da Lapa,27/04/2023,14/11/2023
Caatinga,BAHIA,Santa Rita de Cássia,26/04/2023,29/10/2023
Caatinga,BAHIA,Presidente Jânio Quadros,19/01/2022,25/09/2023
Cerrado,BAHIA,Baianópolis,21/05/2023,07/12/2023
Cerrado,BAHIA,Cocos,05/12/2023,27/12/2023
Caatinga,BAHIA,Tapiramutá,16/04/2023,13/11/2023
Caatinga,BAHIA,Ourolândia,25/01/2023,25/08/2023
Caatinga,BAHIA,Santa Rita de Cássia,28/03/2023,27/11/2023
Caatinga,BAHIA,Tremedal,02/04/2023,27/09/2023
Caatinga,BAHIA,Feira da Mata,22/09/2023,01/12/2023
Caatinga,BAHIA,Jaborandi,09/11/2023,16/12/2023
Cerrado,BAHIA,Barreiras,14/04/2023,25/12/2023
Cerrado,BAHIA,São Desidério,14/02/2023,02/12/2023
Cerrado,BAHIA,Formosa do Rio Preto,08/06/2023,26/09/2023
Cerrado,BAHIA,Formosa do Rio Preto,26/04/2023,09/11/2023
Cerrado,BAHIA,Santa Rita de Cássia,29/05/2023,12/01/2024
Mata Atlântica,BAHIA,Alcobaça,14/07/2023,18/10/2023
Mata Atlântica,BAHIA,Alcobaça,25/08/2023,25/09/2023
Mata Atlântica,BAHIA,Nova Viçosa,03/08/2023,25/09/2023
Mata Atlântica,BAHIA,Arataca,05/05/2023,25/10/2023
Mata Atlântica,BAHIA,Mata de São João,06/07/2023,23/08/2023
Mata Atlântica,BAHIA,Jequié,04/06/2023,13/07/2023
Mata Atlântica,BAHIA,Uruçuca,05/08/2023,19/10/2023
Mata Atlântica,BAHIA,Buerarema,19/03/2023,11/08/2023
Mata Atlântica,BAHIA,Mascote,19/05/2023,06/08/2023
Mata Atlântica,BAHIA,Valença,04/07/2023,25/07/2023
Mata Atlântica,BAHIA,Guaratinga,01/07/2023,11/11/2023
Mata Atlântica,BAHIA,Alagoinhas,19/04/2023,20/07/2023
Mata Atlântica,BAHIA,Igrapiúna,20/05/2023,09/07/2023
Mata Atlântica,BAHIA,Valença,31/05/2023,09/12/2023
Mata Atlântica,BAHIA,Belmonte,04/06/2023,13/07/2023
Caatinga,BAHIA,Mansidão,09/08/2023,05/02/2024
Mata Atlântica,BAHIA,Itamaraju,18/04/2023,12/11/2023
Mata Atlântica,BAHIA,Esplanada,19/04/2023,07/09/2023
Cerrado,BAHIA,São Desidério,02/07/2022,26/08/2022
Cerrado,BAHIA,Formosa do Rio Preto,24/01/2023,16/09/2023
Cerrado,BAHIA,Correntina,04/08/2023,09/08/2023
Cerrado,BAHIA,Cristópolis,24/10/2023,16/01/2024
Cerrado,BAHIA,Macaúbas,08/04/2021,06/12/2021
Cerrado,BAHIA,Macaúbas,22/05/2023,29/11/2023
Cerrado,BAHIA,Santa Rita de Cássia,04/07/2023,16/01/2024
Cerrado,BAHIA,Cristópolis,28/05/2023,16/01/2024
Cerrado,BAHIA,Mansidão,12/05/2022,08/12/2022
Cerrado,BAHIA,Barreiras,14/08/2022,17/09/2022
Cerrado,BAHIA,Cristópolis,04/09/2020,15/10/2020
Cerrado,BAHIA,Riachão das Neves,26/05/2023,25/12/2023
Cerrado,BAHIA,São Desidério,19/05/2023,30/11/2023
Mata Atlântica,BAHIA,Prado,09/07/2023,25/10/2023
Mata Atlântica,BAHIA,Jucuruçu,19/07/2023,13/10/2023
Cerrado,BAHIA,Riachão das Neves,13/02/2023,18/07/2023
Caatinga,BAHIA,Paratinga,07/04/2023,27/04/2023
Caatinga,BAHIA,Buritirama,10/05/2023,05/07/2023
Caatinga,BAHIA,Jacaraci,02/04/2023,23/09/2023
Mata Atlântica,BAHIA,Jaguaquara,20/05/2023,30/12/2023
Caatinga,BAHIA,Guanambi,15/07/2023,18/09/2023
Caatinga,BAHIA,Central,17/07/2023,23/11/2023
Caatinga,BAHIA,América Dourada,30/07/2022,14/01/2024
Caatinga,BAHIA,Riacho de Santana,26/02/2023,07/11/2023
Caatinga,BAHIA,Novo Triunfo,13/05/2023,02/10/2023
Caatinga,BAHIA,Caém,02/04/2023,14/07/2023
Caatinga,BAHIA,Barra,10/02/2023,12/03/2023
Caatinga,BAHIA,Campo Formoso,14/07/2023,26/12/2023
Caatinga,BAHIA,São Félix do Coribe,04/09/2023,11/09/2023
Caatinga,BAHIA,Paratinga,31/05/2023,25/12/2023
Caatinga,BAHIA,Ituaçu,15/09/2023,27/12/2023
Caatinga,BAHIA,Carinhanha,16/04/2023,25/09/2023
Caatinga,BAHIA,Brotas de Macaúbas,16/04/2023,13/01/2024
Caatinga,BAHIA,Souto Soares,18/01/2022,28/12/2023
Caatinga,BAHIA,Bonito,14/07/2023,14/12/2023
Caatinga,BAHIA,Souto Soares,30/05/2022,17/07/2023
Caatinga,BAHIA,Antônio Gonçalves,11/08/2022,27/08/2023
Caatinga,BAHIA,Santa Maria da Vitória,26/04/2023,23/09/2023
Cerrado,BAHIA,Barreiras,01/09/2023,26/09/2023
Mata Atlântica,BAHIA,Caatiba,12/07/2023,27/09/2023
Mata Atlântica,BAHIA,Jaguaquara,12/12/2022,04/02/2023
Mata Atlântica,BAHIA,Pau Brasil,14/09/2023,12/11/2023
Mata Atlântica,BAHIA,Nova Canaã,03/08/2023,12/11/2023
Mata Atlântica,BAHIA,Belmonte,06/06/2023,09/07/2023
Mata Atlântica,BAHIA,Encruzilhada,20/08/2023,15/10/2023
Mata Atlântica,BAHIA,Catu,30/05/2023,30/10/2023
Mata Atlântica,BAHIA,Canavieiras,22/06/2023,14/09/2023
Mata Atlântica,BAHIA,Vitória da Conquista,15/05/2023,28/09/2023
Mata Atlântica,BAHIA,Catu,14/04/2023,26/10/2023
Mata Atlântica,BAHIA,Araçás,29/05/2023,08/08/2023
Mata Atlântica,BAHIA,Tremedal,05/06/2023,23/09/2023
Mata Atlântica,BAHIA,Mascote,06/06/2023,10/09/2023
Mata Atlântica,BAHIA,Piraí do Norte,20/05/2023,13/07/2023
Mata Atlântica,BAHIA,Encruzilhada,11/05/2023,10/09/2023
Mata Atlântica,BAHIA,Presidente Tancredo Neves,17/06/2023,14/07/2023
Mata Atlântica,BAHIA,Presidente Tancredo Neves,19/05/2023,31/05/2023
Mata Atlântica,BAHIA,Canavieiras,19/05/2023,13/07/2023
Mata Atlântica,BAHIA,Tremedal,05/02/2023,18/10/2023
Mata Atlântica,BAHIA,Encruzilhada,12/06/2023,14/07/2023
Mata Atlântica,BAHIA,Pojuca,16/06/2023,12/11/2023
Mata Atlântica,BAHIA,Camacan,12/05/2023,14/07/2023
Mata Atlântica,BAHIA,Mascote,11/05/2023,31/08/2023
Mata Atlântica,BAHIA,Encruzilhada,03/07/2023,11/08/2023
Mata Atlântica,BAHIA,Vitória da Conquista,04/06/2023,14/09/2023
Mata Atlântica,BAHIA,Araçás,14/04/2023,20/04/2023
Mata Atlântica,BAHIA,Gongogi,27/03/2023,02/07/2023
Mata Atlântica,BAHIA,Nova Viçosa,25/08/2023,25/09/2023
Cerrado,BAHIA,Santa Rita de Cássia,29/05/2023,30/11/2023
Cerrado,BAHIA,Riachão das Neves,24/01/2023,25/12/2023
Cerrado,BAHIA,Coribe,17/06/2022,18/08/2022
Cerrado,BAHIA,Santa Maria da Vitória,17/03/2021,12/11/2021
Cerrado,BAHIA,Formosa do Rio Preto,29/05/2023,05/12/2023
Cerrado,BAHIA,Angical,30/11/2023,25/12/2023
Cerrado,BAHIA,Coribe,26/04/2023,28/10/2023
Caatinga,BAHIA,Euclides da Cunha,04/02/2023,27/08/2023
Caatinga,BAHIA,Matina,28/04/2022,22/11/2023
Caatinga,BAHIA,Ibicoara,30/01/2023,02/05/2023
Caatinga,BAHIA,Barra,20/04/2023,22/05/2023
Caatinga,BAHIA,Xique-Xique,20/07/2023,24/12/2023
Caatinga,BAHIA,Morpará,21/08/2023,10/09/2023
Caatinga,BAHIA,Mortugaba,31/03/2023,15/11/2023
Caatinga,BAHIA,Ibipitanga,08/04/2023,15/11/2023
Caatinga,BAHIA,Angical,22/06/2023,23/11/2023
Caatinga,BAHIA,Presidente Jânio Quadros,02/04/2023,18/10/2023
Caatinga,BAHIA,Botuporã,15/04/2023,14/11/2023
Caatinga,BAHIA,Santa Rita de Cássia,09/05/2023,23/10/2023
Caatinga,BAHIA,Caculé,30/07/2022,10/11/2023
Caatinga,BAHIA,Paratinga,30/03/2023,26/12/2023
Caatinga,BAHIA,Remanso,02/09/2023,19/10/2023
Caatinga,BAHIA,Carinhanha,25/04/2023,12/10/2023
Caatinga,BAHIA,Paratinga,31/03/2023,28/12/2023
Caatinga,BAHIA,Jacaraci,14/09/2023,25/10/2023
Caatinga,BAHIA,Condeúba,06/02/2023,04/12/2023
Caatinga,BAHIA,Cordeiros,03/03/2023,13/10/2023
Caatinga,BAHIA,Palmas de Monte Alto,21/03/2023,15/11/2023
Caatinga,BAHIA,Buritirama,12/07/2023,23/10/2023
Caatinga,BAHIA,Macaúbas,14/07/2023,19/10/2023
Caatinga,BAHIA,Caetité,12/05/2023,24/08/2023
Caatinga,BAHIA,Serra do Ramalho,25/04/2023,29/10/2023
Caatinga,BAHIA,Jacaraci,06/02/2023,20/05/2023
Caatinga,BAHIA,Bom Jesus da Serra,15/09/2023,24/11/2023
Caatinga,BAHIA,Paratinga,30/03/2022,18/01/2024
Caatinga,BAHIA,Olindina,06/07/2023,25/10/2023
Caatinga,BAHIA,Morro do Chapéu,19/08/2022,13/01/2024
Caatinga,BAHIA,Licínio de Almeida,04/01/2023,28/11/2023
Caatinga,BAHIA,Piripá,03/06/2023,29/10/2023
Caatinga,BAHIA,Guajeru,03/06/2023,17/10/2023
Caatinga,BAHIA,Santa Rita de Cássia,13/01/2023,08/12/2023
Mata Atlântica,BAHIA,Itamari,20/04/2023,03/08/2023
Caatinga,BAHIA,Jacaraci,06/02/2023,29/11/2023
Caatinga,BAHIA,Cansanção,11/08/2022,31/01/2024
Mata Atlântica,BAHIA,Alagoinhas,26/04/2023,26/10/2023
Caatinga,BAHIA,Bom Jesus da Lapa,26/02/2023,14/11/2023
Caatinga,BAHIA,Aracatu,09/02/2023,31/03/2023
Mata Atlântica,BAHIA,Irará,17/04/2023,06/09/2023
Caatinga,BAHIA,Itapicuru,06/07/2023,26/10/2023
Caatinga,BAHIA,Riacho de Santana,23/01/2023,24/10/2023
Caatinga,BAHIA,Tanque Novo,14/04/2023,24/10/2023
Caatinga,BAHIA,Mortugaba,25/03/2023,22/11/2023
Mata Atlântica,BAHIA,Aramari,19/04/2023,20/07/2023
Caatinga,BAHIA,Boninal,28/04/2023,31/10/2023
Caatinga,BAHIA,Santana,25/05/2023,07/07/2023
Caatinga,BAHIA,Malhada de Pedras,13/06/2023,17/10/2023
Mata Atlântica,BAHIA,Encruzilhada,20/04/2023,27/09/2023
Mata Atlântica,BAHIA,Cândido Sales,27/04/2023,25/10/2023
Mata Atlântica,BAHIA,Ilhéus,04/06/2023,18/10/2023
Caatinga,BAHIA,Sítio do Mato,31/05/2023,28/11/2023
Caatinga,BAHIA,Paratinga,06/03/2023,18/10/2023
Caatinga,BAHIA,Buritirama,21/08/2023,07/10/2023
Caatinga,BAHIA,Mansidão,20/06/2023,16/10/2023
Caatinga,BAHIA,Brotas de Macaúbas,15/05/2023,21/10/2023
Caatinga,BAHIA,Cotegipe,20/05/2023,29/10/2023
Caatinga,BAHIA,Bom Jesus da Lapa,07/07/2023,03/08/2023
Caatinga,BAHIA,Ibipitanga,11/06/2023,28/10/2023
Caatinga,BAHIA,Boninal,05/02/2023,10/12/2023
Caatinga,BAHIA,Jacaraci,15/04/2023,17/07/2023
Caatinga,BAHIA,Souto Soares,14/07/2023,19/10/2023
Caatinga,BAHIA,Riacho de Santana,12/10/2022,20/10/2023
Caatinga,BAHIA,Carinhanha,23/03/2023,23/10/2023
Caatinga,BAHIA,Bom Jesus da Lapa,28/12/2022,27/10/2023
Cerrado,BAHIA,Formosa do Rio Preto,29/05/2023,30/11/2023
Cerrado,BAHIA,Santa Rita de Cássia,03/07/2023,28/07/2023
Cerrado,BAHIA,Luís Eduardo Magalhães,19/05/2023,25/12/2023
Mata Atlântica,BAHIA,Salvador,09/09/2023,27/11/2023
Mata Atlântica,BAHIA,Itarantim,04/06/2023,14/09/2023
Mata Atlântica,BAHIA,Maiquinique,07/07/2023,19/11/2023
Mata Atlântica,BAHIA,Pojuca,04/10/2022,26/01/2023
Cerrado,BAHIA,Riachão das Neves,14/11/2023,16/01/2024
Cerrado,BAHIA,Santa Rita de Cássia,10/08/2023,08/09/2023
Mata Atlântica,BAHIA,Dário Meira,28/04/2023,26/12/2023
Mata Atlântica,BAHIA,Itagi,19/04/2023,24/11/2023
Cerrado,BAHIA,Baianópolis,05/07/2023,23/09/2023
Cerrado,BAHIA,Cristópolis,26/05/2023,27/11/2023
Cerrado,BAHIA,Tabocas do Brejo Velho,05/06/2023,12/11/2023
Caatinga,BAHIA,Tremedal,24/06/2023,10/01/2024
Caatinga,BAHIA,Tremedal,03/02/2022,19/07/2023
Caatinga,BAHIA,Piatã,21/05/2023,26/09/2023
Caatinga,BAHIA,Jacaraci,21/08/2023,24/12/2023
Caatinga,BAHIA,Angical,23/05/2023,28/11/2023
Caatinga,BAHIA,Iaçu,24/06/2023,27/10/2023
Caatinga,BAHIA,Anagé,14/06/2023,14/09/2023
Caatinga,BAHIA,Cocos,29/10/2023,12/11/2023
Caatinga,BAHIA,Angical,30/06/2023,20/08/2023
Caatinga,BAHIA,Filadélfia,13/04/2022,19/10/2023
Caatinga,BAHIA,Euclides da Cunha,16/04/2023,27/12/2023
Caatinga,BAHIA,Licínio de Almeida,04/05/2022,24/08/2023
Caatinga,BAHIA,Presidente Jânio Quadros,14/07/2023,09/09/2023
Caatinga,BAHIA,Jacaraci,29/10/2023,10/11/2023
Caatinga,BAHIA,Jacaraci,06/02/2023,24/09/2023
Caatinga,BAHIA,Tucano,21/04/2023,26/08/2023
Caatinga,BAHIA,Jacaraci,14/09/2022,29/09/2022
Caatinga,BAHIA,Coribe,01/04/2023,15/07/2023
Caatinga,BAHIA,Anagé,30/05/2022,27/09/2023
Caatinga,BAHIA,Buritirama,25/06/2023,21/09/2023
Caatinga,BAHIA,Buritirama,15/04/2023,19/05/2023
Caatinga,BAHIA,Carinhanha,09/08/2023,25/09/2023
Caatinga,BAHIA,Jacobina,26/01/2023,27/12/2023
Caatinga,BAHIA,Bom Jesus da Lapa,11/06/2023,15/09/2023
Caatinga,BAHIA,Cotegipe,24/07/2023,10/11/2023
Caatinga,BAHIA,São Félix do Coribe,08/08/2023,12/08/2023
Caatinga,BAHIA,Sítio do Quinto,14/04/2023,25/11/2023
Caatinga,BAHIA,Sítio do Mato,31/05/2023,25/12/2023
Caatinga,BAHIA,Angical,31/05/2023,13/12/2023
Caatinga,BAHIA,Paramirim,31/03/2023,18/01/2024
Caatinga,BAHIA,São Félix do Coribe,19/05/2023,19/06/2023
Caatinga,BAHIA,Angical,29/05/2023,28/12/2023
Caatinga,BAHIA,Filadélfia,08/02/2023,29/12/2023
Caatinga,BAHIA,Senhor do Bonfim,25/01/2023,13/09/2023
Caatinga,BAHIA,Jacaraci,28/09/2022,27/05/2023
Caatinga,BAHIA,Carinhanha,22/05/2022,25/09/2023
Caatinga,BAHIA,Santa Rita de Cássia,19/07/2023,18/10/2023
Caatinga,BAHIA,Muquém do São Francisco,30/06/2023,17/09/2023
Caatinga,BAHIA,Condeúba,16/04/2023,10/10/2023
Caatinga,BAHIA,Paratinga,27/04/2023,08/11/2023
Caatinga,BAHIA,Bom Jesus da Lapa,31/05/2023,28/12/2023
Caatinga,BAHIA,Tremedal,23/02/2023,13/07/2023
Caatinga,BAHIA,Santa Rita de Cássia,31/05/2023,13/11/2023
Caatinga,BAHIA,Filadélfia,11/08/2022,27/08/2023
Caatinga,BAHIA,Cotegipe,19/06/2023,07/08/2023
Caatinga,BAHIA,Muquém do São Francisco,31/05/2023,23/10/2023
Caatinga,BAHIA,Quixabeira,24/07/2023,12/11/2023
Caatinga,BAHIA,Paratinga,31/05/2023,25/12/2023
Caatinga,BAHIA,Souto Soares,30/07/2022,24/08/2023
Caatinga,BAHIA,Cícero Dantas,14/04/2023,25/11/2023
Caatinga,BAHIA,São Félix do Coribe,20/04/2023,29/10/2023
Caatinga,BAHIA,Cícero Dantas,26/08/2023,29/09/2023
Caatinga,BAHIA,Licínio de Almeida,05/06/2023,21/11/2023
Caatinga,BAHIA,Jacobina,11/08/2022,19/08/2023
Caatinga,BAHIA,Macaúbas,12/01/2023,13/09/2023
Caatinga,BAHIA,Pilão Arcado,19/05/2023,14/11/2023
Caatinga,BAHIA,Malhada,12/02/2023,01/12/2023
Caatinga,BAHIA,São Félix do Coribe,16/04/2023,22/05/2023
Caatinga,BAHIA,Pilão Arcado,18/06/2023,22/07/2023
Caatinga,BAHIA,Licínio de Almeida,06/02/2023,20/01/2024
Caatinga,BAHIA,Santana,14/06/2023,22/10/2023
Caatinga,BAHIA,Jacaraci,02/07/2023,24/08/2023
Caatinga,BAHIA,Matina,03/08/2023,23/10/2023
Caatinga,BAHIA,Serra do Ramalho,25/02/2023,30/10/2023
Caatinga,BAHIA,Tanque Novo,31/01/2023,26/04/2023
Caatinga,BAHIA,Cotegipe,29/03/2023,08/12/2023
Caatinga,BAHIA,Piatã,13/07/2022,13/12/2022
Caatinga,BAHIA,Candiba,10/02/2023,26/02/2023
Caatinga,BAHIA,Campo Alegre de Lourdes,21/04/2023,25/07/2023
Caatinga,BAHIA,Carinhanha,20/05/2023,01/10/2023
Caatinga,BAHIA,Pilão Arcado,29/05/2023,12/11/2023
Caatinga,BAHIA,Licínio de Almeida,30/06/2023,29/11/2023
Caatinga,BAHIA,Carinhanha,10/05/2023,23/08/2023
Caatinga,BAHIA,Licínio de Almeida,04/01/2023,10/01/2024
Caatinga,BAHIA,Caetité,29/04/2023,15/11/2023
Caatinga,BAHIA,Tanque Novo,29/04/2023,23/06/2023
Caatinga,BAHIA,Jacaraci,02/04/2023,14/09/2023
Caatinga,BAHIA,Jequié,10/05/2023,14/07/2023
Caatinga,BAHIA,Bom Jesus da Lapa,30/03/2023,03/08/2023
Caatinga,BAHIA,Brejolândia,30/05/2023,23/11/2023
Caatinga,BAHIA,Santana,25/03/2023,23/09/2023
Caatinga,BAHIA,Feira da Mata,29/06/2023,22/08/2023
Caatinga,BAHIA,Paratinga,30/03/2023,11/07/2023
Caatinga,BAHIA,Paratinga,31/03/2023,11/11/2023
Caatinga,BAHIA,Poções,21/12/2022,03/08/2023
Caatinga,BAHIA,Poções,03/03/2023,26/09/2023
Caatinga,BAHIA,Canudos,16/05/2023,24/11/2023
Caatinga,BAHIA,Teofilândia,06/01/2023,13/07/2023
Mata Atlântica,BAHIA,Caravelas,13/12/2022,04/02/2023
Caatinga,BAHIA,Euclides da Cunha,14/05/2023,08/01/2024
Mata Atlântica,BAHIA,Porto Seguro,02/08/2023,25/10/2023
Caatinga,BAHIA,Bom Jesus da Lapa,31/03/2023,24/11/2023
Caatinga,BAHIA,Cordeiros,01/04/2023,04/06/2023
Caatinga,BAHIA,Tremedal,20/05/2023,15/09/2023
Caatinga,BAHIA,Buritirama,30/05/2023,28/11/2023
Caatinga,BAHIA,Bom Jesus da Lapa,26/02/2023,17/09/2023
Caatinga,BAHIA,Brejolândia,19/10/2023,14/11/2023
Caatinga,BAHIA,Riacho de Santana,30/04/2022,23/11/2022
Caatinga,BAHIA,Carinhanha,14/02/2023,29/10/2023
Caatinga,BAHIA,Carinhanha,13/03/2023,20/04/2023
Caatinga,BAHIA,Quijingue,19/12/2022,14/07/2023
Caatinga,BAHIA,Jacaraci,15/04/2023,27/12/2023
Caatinga,BAHIA,Santa Rita de Cássia,25/04/2023,27/11/2023
Caatinga,BAHIA,Anagé,09/02/2023,31/03/2023
